,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1130," to number0 this . He to number1 last , and to to number2 next . How many will he in all ?","Jason went to number0 football games this month . He went to number1 games last month , and plans to go to number2 games next month . How many games will he attend in all ?",11.0 17.0 16.0,+ + number0 number1 number2,44.0,"[2, 3, 4, 11, 12, 13, 21, 22, 23, 32, 33, 34]","Jason went to number0 football games this month . He went to number1 games last month , and plans to go to number2 games next month .",How many games will he attend in all ?
1131, can number0 a . every and . How many would in number1 ?,John can read number0 books a day . John reads every Monday and Tuesday . How many books would John read in number1 weeks ?,4.0 6.0,* + number0 number0 number1,48.0,"[2, 3, 4, 21, 22, 23, 21, 22, 23]",John can read number0 books a day . John reads every Monday and Tuesday .,How many books would John read in number1 weeks ?
1132, For number0 of . She number1 the first and then her her number2 more . How many of now ?,For Halloween Robin scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces of candy does Robin have now ?,23.0 7.0 21.0,- + number0 number2 number1,37.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 32, 33, 34]",For Halloween Robin scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces .,How many pieces of candy does Robin have now ?
1133, There number0 currently in the . will number1 and number2 . How many will the when the ?,There are number0 dogwood trees currently in the park . Park workers will plant number1 dogwood trees today and number2 dogwood trees tomorrow . How many dogwood trees will the park have when the workers are finished ?,39.0 41.0 20.0,+ + number0 number1 number2,100.0,"[1, 2, 3, 13, 14, 15, 18, 19, 20, 34, 35, 36]",There are number0 dogwood trees currently in the park . Park workers will plant number1 dogwood trees today and number2 dogwood trees tomorrow .,How many dogwood trees will the park have when the workers are finished ?
1134," number0 . She number1 more from . Later , number2 at the . How many in all ?","Annie has number0 apples . She gets number1 more from Nathan . Later , Annie buys number2 crayons at the store . How many apples does Annie have in all ?",6.0 6.0 10.0,+ number0 number0,12.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17, 27, 28, 29]","Annie has number0 apples . She gets number1 more from Nathan . Later , Annie buys number2 crayons at the store .",How many apples does Annie have in all ?
1135, with number0 . He another number1 . How many with ?,Kevin starts with number0 cards . He finds another number1 . How many cards does Kevin end with ?,7.0 47.0,+ number0 number1,54.0,"[2, 3, 4, 8, 9, 10, 15, 16, 17]",Kevin starts with number0 cards . He finds another number1 .,How many cards does Kevin end with ?
1136," number0 from her and number1 from her to . If she the into number2 different with the same of in each , how many in each of the ?","Olivia uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",5.0 35.0 8.0,/ + number0 number1 number2,5.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Olivia uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
1137," a where she number0 for each she . If she number1 on the first and number2 on the second , what would her ?","Olivia was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second , what would her score be ?",8.0 2.0 2.0,* number0 + number1 number1,32.0,"[8, 9, 10, 19, 20, 21, 26, 27, 28, 34, 35, 36]","Olivia was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second ,",what would her score be ?
1138," 's on a to the . If each can number0 and there number1 and number2 , how many will they ?","Nancy 's class is going on a field trip to the zoo . If each van can hold number0 people and there are number1 students and number2 adults going , how many vans will they need ?",5.0 12.0 3.0,/ + number1 number2 number0,3.0,"[17, 18, 19, 22, 23, 24, 25, 26, 27, 33, 34, 35]","Nancy 's class is going on a field trip to the zoo . If each van can hold number0 people and there are number1 students and number2 adults going ,",how many vans will they need ?
1139, with number0 . He number1 more . How many with ?,William starts with number0 tickets . He buys number1 more . How many tickets does William end with ?,15.0 3.0,+ number0 number1,18.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",William starts with number0 tickets . He buys number1 more .,How many tickets does William end with ?
1140," number0 , number1 , and number2 . How many they together ?","Sandy has number0 books , Benny has number1 books , and Tim has number2 books . How many books do they have together ?",10.0 24.0 33.0,+ + number0 number1 number2,67.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16, 22, 23, 24]","Sandy has number0 books , Benny has number1 books , and Tim has number2 books .",How many books do they have together ?
1141, fast for . $ number0 on and $ number1 on a . with a number2 . What the of the ?,Mary got fast food for lunch . Mary spent $ number0 on soup and $ number1 on a salad . Mary paid with a number2 dollar bill . What was the total of the lunch bill ?,1.08 4.8 20.0,+ number0 number1,5.88,"[9, 10, 11, 14, 15, 16, 23, 24, 25, 33, 34, 35]",Mary got fast food for lunch . Mary spent $ number0 on soup and $ number1 on a salad . Mary paid with a number2 dollar bill .,What was the total of the lunch bill ?
1142," to a that $ number0 , a that $ number1 , and a that $ number2 . He $ number3 from his , and his him $ number4 . How much more to the , the , and the ?","Dalton wants to buy a jump rope that costs $ number0 , a board game that costs $ number1 , and a playground ball that costs $ number2 . He has saved $ number3 from his allowance , and his uncle gave him $ number4 . How much more money does Dalton need to buy the jump rope , the game , and the ball ?",7.0 12.0 4.0 6.0 13.0,- + + number0 number1 number2 + number3 number4,4.0,"[9, 10, 11, 12, 17, 18, 19, 20, 26, 27, 28, 29]","Dalton wants to buy a jump rope that costs $ number0 , a board game that costs $ number1 , and a playground ball that costs $ number2 . He has saved $ number3 from his allowance , and his uncle gave him $ number4 .","How much more money does Dalton need to buy the jump rope , the game , and the ball ?"
1143, There number0 in the and number1 on the . number2 on the . How many now there in ?,There are number0 pencils in the drawer and number1 pencils on the desk . Dan placed number2 pencils on the desk . How many pencils are now there in total ?,43.0 19.0 16.0,+ + number0 number1 number2,78.0,"[1, 2, 3, 7, 8, 9, 15, 16, 17, 27, 28, 29]",There are number0 pencils in the drawer and number1 pencils on the desk . Dan placed number2 pencils on the desk .,How many pencils are now there in total ?
1144," to the . She $ number0 on a and $ number1 on a . She to number2 . In total , how much on ?","Mary went to the mall . She spent $ number0 on a shirt and $ number1 on a jacket . She went to number2 shops . In total , how much money did Mary spend on clothing ?",13.04 12.27 2.0,+ number0 number1,25.31,"[8, 9, 10, 14, 15, 16, 22, 23, 24, 34, 35, 36]","Mary went to the mall . She spent $ number0 on a shirt and $ number1 on a jacket . She went to number2 shops . In total ,",how much money did Mary spend on clothing ?
1145, It number0 to one of . How long will it to number1 of ?,It takes number0 minutes to bake one pan of cookies . How long will it take to bake number1 pans of cookies ?,7.0 4.0,* number0 number1,28.0,"[1, 2, 3, 17, 18, 19, 19, 20, 21]",It takes number0 minutes to bake one pan of cookies .,How long will it take to bake number1 pans of cookies ?
1146, 's to number0 and 's number1 . How much longer 's than 's ?,Oscar 's bus ride to school is number0 mile and Charlie 's bus ride is number1 mile . How much longer is Oscar 's bus ride than Charlie 's ?,0.75 0.25,- number0 number1,0.5,"[6, 7, 8, 14, 15, 16, 26, 27, 28]",Oscar 's bus ride to school is number0 mile and Charlie 's bus ride is number1 mile .,How much longer is Oscar 's bus ride than Charlie 's ?
1147, Jose number0 at number1 per . How long ?,Jose wandered number0 kilometers at number1 kilometers per hour . How long did Jose wander ?,4.0 2.0,- number0 number1,2.0,"[1, 2, 3, 4, 5, 6, 12, 13, 14]",Jose wandered number0 kilometers at number1 kilometers per hour .,How long did Jose wander ?
1148, two . One number0 and the other number1 . After one she already number2 of the . How many she still to ?,Zoe bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures . How many pictures does she still have to color ?,44.0 44.0 20.0,- + number0 number0 number2,68.0,"[7, 8, 9, 13, 14, 15, 22, 23, 24, 34, 35, 36]",Zoe bought two coloring books . One had number0 pictures and the other had number1 . After one week she had already colored number2 of the pictures .,How many pictures does she still have to color ?
1149, number0 on her . She number1 of them and the into with number2 in each one . How many up with ?,Paige had number0 files on her computer . She deleted number1 of them and put the rest into folders with number2 files in each one . How many folders did Paige end up with ?,27.0 9.0 6.0,/ - number0 number1 number2,3.0,"[1, 2, 3, 9, 10, 11, 19, 20, 21, 31, 32, 33]",Paige had number0 files on her computer . She deleted number1 of them and put the rest into folders with number2 files in each one .,How many folders did Paige end up with ?
1150," After a , number0 of the over . That , big number1 of the . How much over after that ?","After a party , number0 of the cake is left over . That night , big brother eats number1 of the cake . How much is left over after that ?",0.625 0.25,- number0 number1,0.375,"[3, 4, 5, 17, 18, 19, 27, 28, 29]","After a party , number0 of the cake is left over . That night , big brother eats number1 of the cake .",How much is left over after that ?
1151, as a at a where he number0 an . On he number1 and on he number2 . How much in those two ?,George was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours . How much money did George make in those two days ?,5.0 7.0 2.0,* number0 + number1 number2,45.0,"[12, 13, 14, 21, 22, 23, 28, 29, 30, 39, 40, 41]",George was working as a sacker at a grocery store where he made number0 dollars an hour . On Monday he worked number1 hours and on Tuesday he worked number2 hours .,How much money did George make in those two days ?
1152, number0 . She number1 red and the . How many she ?,Mrs. Snyder made number0 heart cookies . She made number1 red cookies and the rest are pink . How many pink cookies did she make ?,86.0 36.0,- number0 number1,50.0,"[2, 3, 4, 8, 9, 10, 22, 23, 24]",Mrs. Snyder made number0 heart cookies . She made number1 red cookies and the rest are pink .,How many pink cookies did she make ?
1153," There number0 in the , each will number1 . How many will the to out ?","There are number0 children in the classroom , each student will get number1 pencils . How many pencils will the teacher have to give out ?",4.0 2.0,* number0 number1,8.0,"[1, 2, 3, 11, 12, 13, 22, 23, 24]","There are number0 children in the classroom , each student will get number1 pencils .",How many pencils will the teacher have to give out ?
1154, Sally number0 and number1 in her . Her her number2 and her her number3 . How many Sally now ?,Sally had number0 pennies and number1 nickels in her bank . Her dad gave her number2 nickels and her mother gave her number3 nickels . How many nickels does Sally have now ?,8.0 7.0 9.0 2.0,+ + number1 number2 number3,18.0,"[1, 2, 3, 4, 4, 5, 6, 7]",Sally had number0 pennies and number1 nickels in her bank . Her dad gave her number2 nickels and her mother gave her number3 nickels .,How many nickels does Sally have now ?
1155," At the , number0 the 2d and number1 the 4d . What of the either 2d or 4d ?","At the hardware store , number0 the nails are size 2d and number1 the nails are size 4d . What fraction of the nails are either size 2d or 4d ?",0.25 0.5,+ number0 number1,0.75,"[4, 5, 6, 11, 12, 13, 27, 28, 29]","At the hardware store , number0 the nails are size 2d and number1 the nails are size 4d .",What fraction of the nails are either size 2d or 4d ?
1156, Each $ number0 . How much number1 ?,Each banana costs $ number0 . How much do number1 bananas cost ?,5.0 4.0,* number0 number1,20.0,"[3, 4, 5, 8, 9, 10, 9, 10, 11]",Each banana costs $ number0 .,How much do number1 bananas cost ?
1157, some of her old . She number0 of and inside each there number1 and number2 . How many of ?,Chloe was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens . How many pieces of winter clothing did Chloe have total ?,4.0 2.0 6.0,* number0 + number1 number2,32.0,"[11, 12, 13, 21, 22, 23, 24, 25, 26, 35, 36, 37]",Chloe was unboxing some of her old winter clothes . She found number0 boxes of clothing and inside each box there were number1 scarves and number2 mittens .,How many pieces of winter clothing did Chloe have total ?
1158, with number0 . number1 away . How many with ?,Virginia starts with number0 eggs . Amy takes number1 away . How many eggs does Virginia end with ?,96.0 3.0,- number0 number1,93.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",Virginia starts with number0 eggs . Amy takes number1 away .,How many eggs does Virginia end with ?
1159, $ number0 . He $ number1 . How much more he ?,John needs $ number0 . He has $ number1 . How much more money does he need ?,2.5 0.75,- number0 number1,1.75,"[2, 3, 4, 7, 8, 9, 14, 15, 16]",John needs $ number0 . He has $ number1 .,How much more money does he need ?
1160, number0 and number1 in the . The number2 of the . How many now ?,Dan had number0 potatoes and number1 cantelopes in the garden . The rabbits ate number2 of the potatoes . How many potatoes does Dan now have ?,7.0 4.0 4.0,- number0 number1,3.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 23, 24, 25]",Dan had number0 potatoes and number1 cantelopes in the garden . The rabbits ate number2 of the potatoes .,How many potatoes does Dan now have ?
1161," number0 . The first number1 , and the second number2 . How many of ?","Kevin bought number0 watermelons . The first watermelon was number1 pounds , and the second watermelon was number2 pounds . How many pounds of watermelon did Kevin buy ?",2.0 9.91 4.11,+ number1 number2,14.02,"[1, 2, 3, 8, 9, 10, 16, 17, 18, 25, 26, 27]","Kevin bought number0 watermelons . The first watermelon was number1 pounds , and the second watermelon was number2 pounds .",How many pounds of watermelon did Kevin buy ?
1162," number0 from her and number1 from her to . If she the into number2 different with the same of in each , how many in each of the ?","Isabel uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",2.0 4.0 3.0,/ + number0 number1 number2,2.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Isabel uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
1163," number0 of . How many of number1 , plus extra ?","Ashley sold number0 boxes of Samoas . How many cases of number1 boxes , plus extra boxes does Ashley need ?",12.0 12.0,/ number0 number0,1.0,"[1, 2, 3, 10, 11, 12, 17, 18, 19]",Ashley sold number0 boxes of Samoas .,"How many cases of number1 boxes , plus extra boxes does Ashley need ?"
1164, There number0 currently in the . will number1 more . How many will the when the ?,There are number0 rose bushes currently in the park . Park workers will plant number1 more rose bushes today . How many rose bushes will the park have when the workers are finished ?,2.0 4.0,+ number0 number1,6.0,"[1, 2, 3, 13, 14, 15, 30, 31, 32]",There are number0 rose bushes currently in the park . Park workers will plant number1 more rose bushes today .,How many rose bushes will the park have when the workers are finished ?
1165," and her from their . number0 and her number1 . If only number2 of the good , how many bad they ?","Haley and her mom were picking carrots from their garden . Haley picked number0 and her mother picked number1 . If only number2 of the carrots were good , how many bad carrots did they have ?",39.0 38.0 64.0,- + number0 number1 number2,13.0,"[12, 13, 14, 17, 18, 19, 21, 22, 23, 33, 34, 35]","Haley and her mom were picking carrots from their garden . Haley picked number0 and her mother picked number1 . If only number2 of the carrots were good ,",how many bad carrots did they have ?
1166, number0 and number1 in her . Her number2 . How many dimes now ?,Sara had number0 quarters and number1 dimes in her bank . Her sister borrowed number2 dimes . How many dimes does Sara have now ?,4.0 8.0 4.0,- number1 number0,4.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 21, 22, 23]",Sara had number0 quarters and number1 dimes in her bank . Her sister borrowed number2 dimes .,How many dimes does Sara have now ?
1167," If number0 between number1 in her and the , how many each ?","If Victor split number0 Skittles between number1 people in her class and kept the left overs , how many Skittles did each classmate get ?",25.0 5.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 21, 22, 23]","If Victor split number0 Skittles between number1 people in her class and kept the left overs ,",how many Skittles did each classmate get ?
1168, number0 and number1 . number2 . How many in all ?,Mary picked number0 oranges and Jason picked number1 oranges . Keith picked number2 apples . How many oranges were picked in all ?,14.0 41.0 38.0,+ number0 number1,55.0,"[1, 2, 3, 6, 7, 8, 11, 12, 13, 19, 20, 21]",Mary picked number0 oranges and Jason picked number1 oranges . Keith picked number2 apples .,How many oranges were picked in all ?
1169," number0 . If he number1 on a new , how many number2 could he with the he ?","Kaleb had number0 dollars . If he spent number1 bucks on a new game , how many number2 dollar toys could he buy with the money he had left ?",12.0 8.0 2.0,/ - number0 number1 number2,2.0,"[1, 2, 3, 7, 8, 9, 16, 17, 18, 26, 27, 28]","Kaleb had number0 dollars . If he spent number1 bucks on a new game ,",how many number2 dollar toys could he buy with the money he had left ?
1170, number0 a to the . They number1 in every . How many will the in all ?,number0 children are taking a bus to the zoo . They sit number1 children in every seat . How many seats will the children need in all ?,58.0 2.0,/ number0 number1,29.0,"[0, 1, 11, 12, 13, 24, 25, 26]",number0 children are taking a bus to the zoo . They sit number1 children in every seat .,How many seats will the children need in all ?
1171, number0 in her . Her her number1 more . How many she now ?,Sara had number0 quarters in her bank . Her dad gave her number1 more quarters . How many quarters does she have now ?,21.0 49.0,+ number0 number1,70.0,"[1, 2, 3, 11, 12, 13, 20, 21, 22]",Sara had number0 quarters in her bank . Her dad gave her number1 more quarters .,How many quarters does she have now ?
1172, There number0 currently in the . will number1 more dogwood and number2 more dogwood . How many will the when the ?,There are number0 dogwood trees currently in the park . Park workers will plant number1 more dogwood trees today and number2 more dogwood trees tomorrow . How many dogwood trees will the park have when the workers are finished ?,39.0 41.0 20.0,+ + number0 number1 number2,100.0,"[1, 2, 3, 15, 16, 17, 21, 22, 23, 38, 39, 40]",There are number0 dogwood trees currently in the park . Park workers will plant number1 more dogwood trees today and number2 more dogwood trees tomorrow .,How many dogwood trees will the park have when the workers are finished ?
1173, number0 mile and number1 . How much farther than ?,Stanley ran number0 mile and walked number1 mile . How much farther did Stanley run than walk ?,0.4 0.2,- number0 number1,0.2,"[1, 2, 3, 5, 6, 7, 14, 15, 16]",Stanley ran number0 mile and walked number1 mile .,How much farther did Stanley run than walk ?
1174, number0 . with number1 . another number2 . How many with ?,Shawn has number0 blocks . Mildred has with number1 blocks . Mildred finds another number2 . How many blocks does Mildred end with ?,13.0 2.0 84.0,+ number1 number2,86.0,"[1, 2, 3, 7, 8, 9, 13, 14, 15, 20, 21, 22]",Shawn has number0 blocks . Mildred has with number1 blocks . Mildred finds another number2 .,How many blocks does Mildred end with ?
1175," number0 , number1 , and number2 from the . How many in total ?","Melanie picked number0 plums , Dan picked number1 plums , and Sally picked number2 plums from the plum tree . How many plums were picked in total ?",4.0 9.0 3.0,+ + number0 number1 number2,16.0,"[1, 2, 3, 6, 7, 8, 12, 13, 14, 24, 25, 26]","Melanie picked number0 plums , Dan picked number1 plums , and Sally picked number2 plums from the plum tree .",How many plums were picked in total ?
1176, number0 in her . Her number1 of her . How many now ?,Jessica had number0 quarters in her bank . Her sister borrowed number1 of her quarters . How many quarters does Jessica have now ?,8.0 3.0,- number0 number1,5.0,"[1, 2, 3, 10, 11, 12, 20, 21, 22]",Jessica had number0 quarters in her bank . Her sister borrowed number1 of her quarters .,How many quarters does Jessica have now ?
1177, It number0 to to 's at number1 per . How far it between 's and 's ?,It took Amanda number0 hours to stroll to Kimberly 's house at number1 miles per hour . How far is it between Amanda 's house and Kimberly 's house ?,3.0 2.0,* number0 number1,6.0,"[2, 3, 4, 11, 12, 13, 26, 27, 28]",It took Amanda number0 hours to stroll to Kimberly 's house at number1 miles per hour .,How far is it between Amanda 's house and Kimberly 's house ?
1178, number0 . She a for number1 . How much she ?,Mrs. Hilt had number0 cents . She bought a pencil for number1 cents . How much money did she have left ?,15.0 11.0,- number0 number1,4.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",Mrs. Hilt had number0 cents . She bought a pencil for number1 cents .,How much money did she have left ?
1179," While for , number0 and number1 . Each with a lyric and number2 . How many total ?","While shopping for music online , Isabel bought number0 country albums and number1 pop albums . Each album came with a lyric sheet and had number2 songs . How many songs did Isabel buy total ?",4.0 5.0 8.0,* number2 + number0 number1,72.0,"[7, 8, 9, 11, 12, 13, 24, 25, 26, 32, 33, 34]","While shopping for music online , Isabel bought number0 country albums and number1 pop albums . Each album came with a lyric sheet and had number2 songs .",How many songs did Isabel buy total ?
1180, A number0 of and number1 of . How many of the in all ?,A chef bought number0 kilograms of almonds and number1 kilograms of pecans . How many kilograms of nuts did the chef buy in all ?,0.14 0.38,+ number0 number1,0.52,"[2, 3, 4, 7, 8, 9, 21, 22, 23]",A chef bought number0 kilograms of almonds and number1 kilograms of pecans .,How many kilograms of nuts did the chef buy in all ?
1181, with number0 . number1 away . How many with ?,Helen starts with number0 cards . Gary takes number1 away . How many cards does Helen end with ?,82.0 9.0,- number0 number1,73.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",Helen starts with number0 cards . Gary takes number1 away .,How many cards does Helen end with ?
1182," of with number0 in each . If she number1 and number2 , how many could she ?","Olivia was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she make ?",9.0 13.0 41.0,/ + number1 number2 number0,6.0,"[6, 7, 8, 15, 16, 17, 20, 21, 22, 28, 29, 30]","Olivia was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies ,",how many baggies could she make ?
1183," If can number0 of in number1 and can number2 of in number3 , how many of can and together in number4 ?","If Bob can make number0 feet of rope in number1 hours and Tim can make number2 feet of rope in number3 hours , how many feet of rope can Bob and Tim working together make in number4 hours ?",100.0 2.0 75.0 2.0 4.0,+ * / number0 number1 number4 * / number2 number1 number4,350.0,"[3, 4, 5, 8, 9, 10, 14, 15, 16, 19, 20, 21, 35, 36, 37, 35, 36, 37]","If Bob can make number0 feet of rope in number1 hours and Tim can make number2 feet of rope in number3 hours ,",how many feet of rope can Bob and Tim working together make in number4 hours ?
1184," number0 from her . If she out number1 of them and then number2 more the next , how many would she total ?","Bianca picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day , how many carrots would she have total ?",23.0 10.0 47.0,- + number0 number2 number1,60.0,"[1, 2, 3, 11, 12, 13, 17, 18, 19, 28, 29, 30]","Bianca picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day ,",how many carrots would she have total ?
1185, 's old could only number0 of at a . If she to number1 and number2 how many would she to ?,Nancy 's old washing machine could only wash number0 pieces of clothing at a time . If she had to wash number1 shirts and number2 sweaters how many loads would she have to do ?,9.0 19.0 8.0,/ + number1 number2 number0,3.0,"[7, 8, 9, 20, 21, 22, 23, 24, 25, 31, 32, 33]",Nancy 's old washing machine could only wash number0 pieces of clothing at a time . If she had to wash number1 shirts and number2 sweaters,how many loads would she have to do ?
1186, number0 . number1 . How many they together ?,Joan has number0 books . Tom has number1 books . How many books do they have together ?,10.0 38.0,+ number0 number1,48.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Joan has number0 books . Tom has number1 books .,How many books do they have together ?
1187," number0 of and number1 to his little . If each number2 inside it , how many still ?","Tom bought number0 boxes of chocolate candy and gave number1 to his little brother . If each box has number2 pieces inside it , how many pieces did Tom still have ?",14.0 8.0 3.0,* number2 - number0 number1,18.0,"[1, 2, 3, 8, 9, 10, 18, 19, 20, 28, 29, 30]","Tom bought number0 boxes of chocolate candy and gave number1 to his little brother . If each box has number2 pieces inside it ,",how many pieces did Tom still have ?
1188, number0 . How many more she to to number1 ?,Misha has number0 dollars . How many more dollars does she have to earn to have number1 dollars ?,34.0 47.0,- number1 number0,13.0,"[1, 2, 3, 15, 16, 17, 15, 16, 17]",Misha has number0 dollars .,How many more dollars does she have to earn to have number1 dollars ?
1189," his own . In the he number0 and in the he number1 . If he to number2 , how much he up with ?","Edward started his own lawn mowing business . In the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . If he had to spend number2 dollars buying supplies , how much money did he end up with ?",2.0 27.0 5.0,- + number0 number1 number2,24.0,"[12, 13, 14, 22, 23, 24, 30, 31, 32, 41, 42, 43]","Edward started his own lawn mowing business . In the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . If he had to spend number2 dollars buying supplies ,",how much money did he end up with ?
1190, number0 . number1 of 's . How many now ?,Fred has number0 baseball cards . Melanie bought number1 of Fred 's baseball cards . How many baseball cards does Fred have now ?,5.0 3.0,- number0 number1,2.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Fred has number0 baseball cards . Melanie bought number1 of Fred 's baseball cards .,How many baseball cards does Fred have now ?
1191, and his colored on a during a . The yellow number0 and the green number1 . How much more the than the green ?,Kenji and his classmates placed colored blocks on a scale during a science lab . The yellow block weighed number0 pounds and the green block weighed number1 pounds . How much more did the yellow block weigh than the green block ?,0.6 0.4,- number0 number1,0.2,"[18, 19, 20, 25, 26, 27, 38, 39, 40]",Kenji and his classmates placed colored blocks on a scale during a science lab . The yellow block weighed number0 pounds and the green block weighed number1 pounds .,How much more did the yellow block weigh than the green block ?
1192, number0 on the . she some of her . She number1 . How many she to ?,Joan found number0 seashells on the beach . she gave Sam some of her seashells . She has number1 seashell . How many seashells did she give to Sam ?,70.0 27.0,- number0 number1,43.0,"[1, 2, 3, 17, 18, 19, 26, 27, 28]",Joan found number0 seashells on the beach . she gave Sam some of her seashells . She has number1 seashell .,How many seashells did she give to Sam ?
1193," number0 of and number1 of . If each number2 on it , how many she to ?","Isabel had number0 pages of math homework and number1 pages of reading homework . If each page had number2 problems on it , how many problems did she have to complete total ?",2.0 4.0 5.0,* number2 + number0 number1,30.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19, 29, 30, 31]","Isabel had number0 pages of math homework and number1 pages of reading homework . If each page had number2 problems on it ,",how many problems did she have to complete total ?
1194," and her from their . number0 and her number1 . If only number2 of the good , how many bad they ?","Olivia and her mom were picking carrots from their garden . Olivia picked number0 and her mother picked number1 . If only number2 of the carrots were good , how many bad carrots did they have ?",20.0 14.0 19.0,- + number0 number1 number2,15.0,"[12, 13, 14, 17, 18, 19, 21, 22, 23, 33, 34, 35]","Olivia and her mom were picking carrots from their garden . Olivia picked number0 and her mother picked number1 . If only number2 of the carrots were good ,",how many bad carrots did they have ?
1195, There number0 in the and number1 on the . number2 and number3 on the . How many now there in ?,There are number0 erasers in the drawer and number1 erasers on the desk . Alyssa placed number2 erasers and number3 rulers on the desk . How many erasers are now there in total ?,48.0 30.0 39.0 45.0,+ + number0 number1 number2,117.0,"[1, 2, 3, 4, 7, 8, 9, 10]",There are number0 erasers in the drawer and number1 erasers on the desk . Alyssa placed number2 erasers and number3 rulers on the desk .,How many erasers are now there in total ?
1196," A number0 red , number1 blue , and number2 green . You number3 at . What the that your not red ?","A bowl contains number0 red chips , number1 blue chips , and number2 green chips . You choose number3 chip at random . What is the probability that your chip is not red ?",4.0 3.0 9.0 1.0,/ + number1 number2 + + number0 number1 number2,0.75,"[2, 3, 4, 6, 7, 8, 11, 12, 13, 17, 18, 19, 30, 31, 32]","A bowl contains number0 red chips , number1 blue chips , and number2 green chips . You choose number3 chip at random .",What is the probability that your chip is not red ?
1197, number0 and number1 from the pear . number2 from the . How many in total ?,Keith picked number0 pears and Jason picked number1 pears from the pear tree . Joan picked number2 apples from the apple tree . How many pears were picked in total ?,3.0 2.0 5.0,+ number0 number1,5.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17, 27, 28, 29]",Keith picked number0 pears and Jason picked number1 pears from the pear tree . Joan picked number2 apples from the apple tree .,How many pears were picked in total ?
1198," of with number0 in each . If she number1 and number2 , how many could she ?","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she make ?",5.0 33.0 2.0,/ + number1 number2 number0,7.0,"[6, 7, 8, 15, 16, 17, 20, 21, 22, 28, 29, 30]","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies ,",how many baggies could she make ?
1199," I number0 . If I number1 in each , how many will I ?","I have number0 pencils . If I put number1 pencils in each pencil box , how many pencil boxes will I fill ?",648.0 4.0,/ number0 number1,162.0,"[1, 2, 3, 7, 8, 9, 19, 20, 21]","I have number0 pencils . If I put number1 pencils in each pencil box ,",how many pencil boxes will I fill ?
1200, number0 orange but number1 of them . How many now ?,Joan has number0 orange balloons but lost number1 of them . How many orange balloons does Joan have now ?,8.0 2.0,- number0 number1,6.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Joan has number0 orange balloons but lost number1 of them .,How many orange balloons does Joan have now ?
