,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
726, a contractor was buying wall outlets for a new house he was building . each room needed number0 outlets . if the house has number1 rooms many outlets does he need total ?,a contractor was buying wall outlets for a new house he was building . each room needed number0 outlets . if the house has number1 rooms how many outlets does he need total ?,6 7,* number0 number1,42.0,"[32, 2, 3, 7, 11, 14, 16, 17, 18, 23, 24, 25, 30, 31]",4,Multiplication,a contractor was buying wall outlets for a new house he was building . each room needed number0 outlets . if the house has number1 rooms,how many outlets does he need total ?
727, john threw a halloween party number0 people showed up . if only number1 dressed up many people did n't wear costumes ?,john threw a halloween party where number0 people showed up . if only number1 dressed up how many people did n't wear costumes ?,13 6,- number0 number1,7.0,"[5, 6, 7, 8, 10, 12, 13, 14, 20, 21, 22]",4,Subtraction,john threw a halloween party where number0 people showed up . if only number1 dressed up,how many people did n't wear costumes ?
728, a pet store took number0 birds out of a cage and had number1 still left inside . many birds were in the cage to start with ?,a pet store took number0 birds out of a cage and had number1 still left inside . how many birds were in the cage to start with ?,10 9,+ number0 number1,19.0,"[1, 3, 4, 5, 6, 11, 12, 13, 24, 25, 26]",1,Addition,a pet store took number0 birds out of a cage and had number1 still left inside .,how many birds were in the cage to start with ?
729, rachel picked number0 apples from her tree . now the tree has number1 apples still on it . many apples did the tree have to begin with ?,rachel picked number0 apples from her tree . now the tree has number1 apples still on it . how many apples did the tree have to begin with ?,3 4,+ number0 number1,7.0,"[1, 2, 3, 8, 11, 12, 13, 25, 26, 27]",1,Addition,rachel picked number0 apples from her tree . now the tree has number1 apples still on it .,how many apples did the tree have to begin with ?
730, paige raised number0 goldfish in the pond but stray cats loved eating them . now she has number1 left . many goldfish disappeared ?,paige raised number0 goldfish in the pond but stray cats loved eating them . now she has number1 left . how many goldfish disappeared ?,15 4,- number0 number1,11.0,"[1, 2, 3, 16, 17, 18, 21, 22, 23]",1,Subtraction,paige raised number0 goldfish in the pond but stray cats loved eating them . now she has number1 left .,how many goldfish disappeared ?
731, cody cooked number0 dumplings . he ate number1 . many dumplings does cody have now ?,cody cooked number0 dumplings . he ate number1 . how many dumplings does cody have now ?,14 7,- number0 number1,7.0,"[1, 2, 3, 5, 6, 7, 13, 14, 15]",1,Subtraction,cody cooked number0 dumplings . he ate number1 .,how many dumplings does cody have now ?
732, sarah could send number0 text messages a day . if she sent number1 many text messages does she have left she can send ?,sarah could send number0 text messages a day . if she sent number1 how many text messages does she have left she can send ?,10 8,- number0 number1,2.0,"[2, 3, 4, 5, 11, 12, 13, 21, 22, 23]",1,Subtraction,sarah could send number0 text messages a day . if she sent number1,how many text messages does she have left she can send ?
733, frank had $ number0 . after buying some new toys he had $ number1 left . much did he spend on toys ?,frank had $ number0 . after buying some new toys he had $ number1 left . how much did he spend on toys ?,16 8,- number0 number1,8.0,"[1, 2, 3, 11, 12, 13, 14, 20, 21, 22]",1,Subtraction,frank had $ number0 . after buying some new toys he had $ number1 left .,how much did he spend on toys ?
734, robin 's hair was number0 inches long . if she cut off number1 inches long is her hair now ?,robin 's hair was number0 inches long . if she cut off number1 inches how long is her hair now ?,15 5,- number0 number1,10.0,"[2, 3, 4, 5, 11, 12, 13, 17, 18, 19]",1,Subtraction,robin 's hair was number0 inches long . if she cut off number1 inches,how long is her hair now ?
735, at the fair megan had $ number0 to spend . she spent $ number1 on rides . much money does she have left ?,at the fair megan had $ number0 to spend . she spent $ number1 on rides . how much money does she have left ?,17 6,- number0 number1,11.0,"[1, 4, 5, 6, 7, 12, 13, 14, 21, 22, 23]",1,Subtraction,at the fair megan had $ number0 to spend . she spent $ number1 on rides .,how much money does she have left ?
736, a chef had number0 apples . after making a pie he had number1 left . many apples did he use in the pie ?,a chef had number0 apples . after making a pie he had number1 left . how many apples did he use in the pie ?,16 7,- number0 number1,9.0,"[1, 2, 3, 4, 5, 11, 12, 13, 21, 22, 23]",1,Subtraction,a chef had number0 apples . after making a pie he had number1 left .,how many apples did he use in the pie ?
737, ned ordered some pizzas for a party . during the party number0 were eaten . now he has number1 left . many pizzas did ned order for the party ?,ned ordered some pizzas for a party . during the party number0 were eaten . now he has number1 left . how many pizzas did ned order for the party ?,4 7,+ number0 number1,11.0,"[10, 11, 12, 17, 18, 19, 27, 28, 29]",1,Addition,ned ordered some pizzas for a party . during the party number0 were eaten . now he has number1 left .,how many pizzas did ned order for the party ?
738, a baker sold number0 cakes . now he has number1 cakes . many cakes did the baker have to start with ?,a baker sold number0 cakes . now he has number1 cakes . how many cakes did the baker have to start with ?,12 3,+ number0 number1,15.0,"[1, 2, 3, 4, 8, 9, 10, 19, 20, 21]",1,Addition,a baker sold number0 cakes . now he has number1 cakes .,how many cakes did the baker have to start with ?
739, jerry had $ number0 . he spent $ number1 on new video games . much money does he have now ?,jerry had $ number0 . he spent $ number1 on new video games . how much money does he have now ?,18 6,- number0 number1,12.0,"[1, 2, 3, 6, 7, 8, 9, 18, 19, 20]",1,Subtraction,jerry had $ number0 . he spent $ number1 on new video games .,how much money does he have now ?
740, dave had number0 apps on his phone . after deleting some he had number1 left . many apps did he delete ?,dave had number0 apps on his phone . after deleting some he had number1 left . how many apps did he delete ?,16 8,- number0 number1,8.0,"[1, 2, 3, 4, 5, 12, 13, 14, 19, 20, 21]",1,Subtraction,dave had number0 apps on his phone . after deleting some he had number1 left .,how many apps did he delete ?
741, a waiter had number0 customers . if number1 left many customers would the waiter still have ?,a waiter had number0 customers . if number1 left how many customers would the waiter still have ?,18 6,- number0 number1,12.0,"[2, 3, 4, 6, 7, 8, 10, 14, 15, 16]",1,Subtraction,a waiter had number0 customers . if number1 left,how many customers would the waiter still have ?
742, megan had number0 bottles of water . if she drank number1 of them many bottles would megan have left ?,megan had number0 bottles of water . if she drank number1 of them how many bottles would megan have left ?,17 3,- number0 number1,14.0,"[1, 2, 3, 7, 9, 10, 11, 12, 17, 18, 19]",1,Subtraction,megan had number0 bottles of water . if she drank number1 of them,how many bottles would megan have left ?
743, jenny was told to clean up her room in number0 days or she could not go to her best friend 's birthday party . it is number1 days left but jenny has cleaned up her room . many days did she spend ?,jenny was told to clean up her room in number0 days or she could not go to her best friend 's birthday party . it is number1 days left but jenny has cleaned up her room . how many days did she spend ?,14 3,- number0 number1,11.0,"[1, 5, 8, 9, 10, 40, 41, 42, 25, 26, 27]",1,Subtraction,jenny was told to clean up her room in number0 days or she could not go to her best friend 's birthday party . it is number1 days left but jenny has cleaned up her room .,how many days did she spend ?
744, maria took number0 fish out of her fish tank . now there are number1 fish in the tank . many fish were in the tank to start with ?,maria took number0 fish out of her fish tank . now there are number1 fish in the tank . how many fish were in the tank to start with ?,16 3,+ number0 number1,19.0,"[1, 2, 3, 6, 12, 13, 14, 26, 27, 28]",1,Addition,maria took number0 fish out of her fish tank . now there are number1 fish in the tank .,how many fish were in the tank to start with ?
745, a museum had number0 paintings . if they got rid of number1 of them many pictures would they have left ?,a museum had number0 paintings . if they got rid of number1 of them how many pictures would they have left ?,13 8,- number0 number1,5.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",1,Subtraction,a museum had number0 paintings . if they got rid of number1 of them,how many pictures would they have left ?
746, a chef used number0 apples to make a pie . now he has number1 apples left . many apples did he have before he made the pie ?,a chef used number0 apples to make a pie . now he has number1 apples left . how many apples did he have before he made the pie ?,15 4,+ number0 number1,19.0,"[1, 2, 3, 4, 5, 12, 13, 14, 25, 26, 27]",1,Addition,a chef used number0 apples to make a pie . now he has number1 apples left .,how many apples did he have before he made the pie ?
747, megan gave number0 acorns to her sister . now megan has number1 acorns left . many acorns did megan have in the beginning ?,megan gave number0 acorns to her sister . now megan has number1 acorns left . how many acorns did megan have in the beginning ?,7 9,+ number0 number1,16.0,"[1, 2, 3, 5, 10, 11, 12, 21, 22, 23]",1,Addition,megan gave number0 acorns to her sister . now megan has number1 acorns left .,how many acorns did megan have in the beginning ?
748, a chef had number0 apples . if he used number1 of them to make a pie many apples would he still have ?,a chef had number0 apples . if he used number1 of them to make a pie how many apples would he still have ?,14 8,- number0 number1,6.0,"[2, 3, 4, 8, 9, 10, 11, 16, 20, 21, 22]",1,Subtraction,a chef had number0 apples . if he used number1 of them to make a pie,how many apples would he still have ?
749, for halloween will got number0 pounds of candy . after giving some to haley he had number1 pounds left . many pounds did he give to haley ?,for halloween will got number0 pounds of candy . after giving some to haley he had number1 pounds left . how many pounds did he give to haley ?,15 9,- number0 number1,6.0,"[1, 3, 4, 5, 6, 15, 16, 17, 25, 26, 27]",1,Subtraction,for halloween will got number0 pounds of candy . after giving some to haley he had number1 pounds left .,how many pounds did he give to haley ?
750, amy had number0 pencils . if she used number1 of them many would she have left ?,amy had number0 pencils . if she used number1 of them how many would she have left ?,12 4,- number0 number1,8.0,"[1, 2, 3, 7, 8, 9, 14, 15, 16]",1,Subtraction,amy had number0 pencils . if she used number1 of them,how many would she have left ?
751, victor had number0 apps on his phone . he deleted number1 of them . many apps does victor have left ?,victor had number0 apps on his phone . he deleted number1 of them . how many apps does victor have left ?,19 8,- number0 number1,11.0,"[1, 2, 3, 6, 9, 10, 11, 18, 19, 20]",1,Subtraction,victor had number0 apps on his phone . he deleted number1 of them .,how many apps does victor have left ?
752, edward spent $ number0 . now he has $ number1 . much did edward have before he spent his money ?,edward spent $ number0 . now he has $ number1 . how much did edward have before he spent his money ?,13 6,+ number0 number1,19.0,"[1, 2, 3, 7, 8, 9, 18, 19, 20]",1,Addition,edward spent $ number0 . now he has $ number1 .,how much did edward have before he spent his money ?
753, a package had number0 cookies in it . after eating some there were number1 left . many were eaten ?,a package had number0 cookies in it . after eating some there were number1 left . how many were eaten ?,18 9,- number0 number1,9.0,"[2, 3, 4, 12, 13, 14, 17, 18, 19]",1,Subtraction,a package had number0 cookies in it . after eating some there were number1 left .,how many were eaten ?
754, a tape was number0 meters long . haley used some to seal cartons . now the tape is number1 meters long . much tape did she use ?,a tape was number0 meters long . haley used some to seal cartons . now the tape is number1 meters long . how much tape did she use ?,13 6,- number0 number1,7.0,"[2, 3, 4, 17, 18, 19, 25, 26, 27]",1,Subtraction,a tape was number0 meters long . haley used some to seal cartons . now the tape is number1 meters long .,how much tape did she use ?
755, ned gave away number0 of his video games to a friend . now ned has number1 games . many games did ned have before he gave the games away ?,ned gave away number0 of his video games to a friend . now ned has number1 games . how many games did ned have before he gave the games away ?,13 6,+ number0 number1,19.0,"[1, 2, 3, 4, 5, 8, 14, 15, 16, 27, 28, 29]",1,Addition,ned gave away number0 of his video games to a friend . now ned has number1 games .,how many games did ned have before he gave the games away ?
756, at the arcade dave had won number0 tickets . if he used number1 to buy some toys many tickets did dave have left ?,at the arcade dave had won number0 tickets . if he used number1 to buy some toys how many tickets did dave have left ?,13 6,- number0 number1,7.0,"[5, 6, 7, 9, 11, 12, 13, 14, 21, 22, 23]",1,Subtraction,at the arcade dave had won number0 tickets . if he used number1 to buy some toys,how many tickets did dave have left ?
757, sally memorized number0 poems . after some time she could only recite number1 of them . many poems did she forget ?,sally memorized number0 poems . after some time she could only recite number1 of them . how many poems did she forget ?,8 3,- number0 number1,5.0,"[1, 2, 3, 5, 11, 12, 13, 19, 20, 21]",1,Subtraction,sally memorized number0 poems . after some time she could only recite number1 of them .,how many poems did she forget ?
758, frank got number0 pounds of mushroom for family barbecue . if they ate number1 pounds many pounds were left ?,frank got number0 pounds of mushroom for family barbecue . if they ate number1 pounds how many pounds were left ?,15 8,- number0 number1,7.0,"[1, 2, 3, 6, 12, 13, 14, 17, 18, 19]",1,Subtraction,frank got number0 pounds of mushroom for family barbecue . if they ate number1 pounds,how many pounds were left ?
759, adam put number0 items in the shopping cart . after deleting some he had number1 left . many items did adam delete ?,adam put number0 items in the shopping cart . after deleting some he had number1 left . how many items did adam delete ?,18 8,- number0 number1,10.0,"[1, 2, 3, 4, 5, 13, 14, 15, 20, 21, 22]",1,Subtraction,adam put number0 items in the shopping cart . after deleting some he had number1 left .,how many items did adam delete ?
760, kaleb has number0 shirts . if he got rid of number1 of them many shirts would kaleb have ?,kaleb has number0 shirts . if he got rid of number1 of them how many shirts would kaleb have ?,17 7,- number0 number1,10.0,"[1, 2, 3, 9, 10, 11, 13, 16, 17, 18]",1,Subtraction,kaleb has number0 shirts . if he got rid of number1 of them,how many shirts would kaleb have ?
761, while playing a game edward had number0 lives . he lost number1 lives on a hard level . many lives does he have left ?,while playing a game edward had number0 lives . he lost number1 lives on a hard level . how many lives does he have left ?,15 8,- number0 number1,7.0,"[1, 5, 6, 7, 10, 11, 12, 22, 23, 24]",1,Subtraction,while playing a game edward had number0 lives . he lost number1 lives on a hard level .,how many lives does he have left ?
762, a group was sitting at a lunch table . after finishing number0 people left and there were number1 left at the table . many people were at the table to start with ?,a group was sitting at a lunch table . after finishing number0 people left and there were number1 left at the table . how many people were at the table to start with ?,6 5,+ number0 number1,11.0,"[32, 1, 6, 10, 11, 12, 16, 17, 18, 30, 31]",1,Addition,a group was sitting at a lunch table . after finishing number0 people left and there were number1 left at the table .,how many people were at the table to start with ?
763, a clown had number0 balloons . he gave number1 away at a party . many balloons does he still have ?,a clown had number0 balloons . he gave number1 away at a party . how many balloons does he still have ?,16 4,- number0 number1,12.0,"[1, 2, 3, 4, 6, 7, 8, 9, 18, 19, 20]",1,Subtraction,a clown had number0 balloons . he gave number1 away at a party .,how many balloons does he still have ?
764, debby owned number0 dvds . if she sold number1 of them many would she have left ?,debby owned number0 dvds . if she sold number1 of them how many would she have left ?,13 6,- number0 number1,7.0,"[1, 2, 3, 7, 8, 9, 14, 15, 16]",1,Subtraction,debby owned number0 dvds . if she sold number1 of them,how many would she have left ?
765, the host prepared number0 cakes for the party . after the party he had number1 left . many cakes did people eat in the party ?,the host prepared number0 cakes for the party . after the party he had number1 left . how many cakes did people eat in the party ?,19 9,- number0 number1,10.0,"[1, 2, 3, 4, 5, 13, 14, 15, 23, 24, 25]",1,Subtraction,the host prepared number0 cakes for the party . after the party he had number1 left .,how many cakes did people eat in the party ?
766, frank had number0 boxes . if he filled number1 with toys many boxes does he still have ?,frank had number0 boxes . if he filled number1 with toys how many boxes does he still have ?,13 8,- number0 number1,5.0,"[1, 2, 3, 7, 8, 9, 12, 15, 16, 17]",1,Subtraction,frank had number0 boxes . if he filled number1 with toys,how many boxes does he still have ?
767, mike got number0 gb of space on his disk drive to backup his files . if his files would take up number1 gb many gb would he have left ?,mike got number0 gb of space on his disk drive to backup his files . if his files would take up number1 gb how many gb would he have left ?,28 26,- number0 number1,2.0,"[1, 2, 3, 4, 9, 14, 20, 21, 22, 27, 28, 29]",2,Subtraction,mike got number0 gb of space on his disk drive to backup his files . if his files would take up number1 gb,how many gb would he have left ?
768, there are number0 cats in the little town . if number1 of them are a asleep many cats are still awake ?,there are number0 cats in the little town . if number1 of them are a asleep how many cats are still awake ?,98 92,- number0 number1,6.0,"[1, 2, 3, 8, 9, 10, 11, 12, 19, 20, 21]",2,Subtraction,there are number0 cats in the little town . if number1 of them are a asleep,how many cats are still awake ?
769, olivia owned number0 pennies . after she bought an apple she had number1 pennies left . many did she spend for the apple ?,olivia owned number0 pennies . after she bought an apple she had number1 pennies left . how many did she spend for the apple ?,93 56,- number0 number1,37.0,"[1, 2, 3, 11, 12, 13, 21, 22, 23]",2,Subtraction,olivia owned number0 pennies . after she bought an apple she had number1 pennies left .,how many did she spend for the apple ?
770, a farmer had number0 tomatoes from his garden . if he picked number1 of them many would he have left ?,a farmer had number0 tomatoes from his garden . if he picked number1 of them how many would he have left ?,97 83,- number0 number1,14.0,"[2, 3, 4, 11, 12, 13, 18, 19, 20]",2,Subtraction,a farmer had number0 tomatoes from his garden . if he picked number1 of them,how many would he have left ?
771, there were number0 onions on the shelf . number1 were sold . many onions is there on the shelf now ?,there were number0 onions on the shelf . number1 were sold . how many onions is there on the shelf now ?,98 65,- number0 number1,33.0,"[1, 2, 3, 4, 8, 9, 18, 19, 20]",2,Subtraction,there were number0 onions on the shelf . number1 were sold .,how many onions is there on the shelf now ?
772, paul had number0 books . after selling some in a garage sale he had number1 left . many books did he sell ?,paul had number0 books . after selling some in a garage sale he had number1 left . how many books did he sell ?,86 78,- number0 number1,8.0,"[1, 2, 3, 5, 8, 13, 14, 15, 20, 21, 22]",2,Subtraction,paul had number0 books . after selling some in a garage sale he had number1 left .,how many books did he sell ?
773, olivia had number0 pieces of paper in her folder . she used number1 pieces . many pieces does she have now ?,olivia had number0 pieces of paper in her folder . she used number1 pieces . how many pieces does she have now ?,81 56,- number0 number1,25.0,"[1, 2, 3, 5, 11, 12, 13, 19, 20, 21]",2,Subtraction,olivia had number0 pieces of paper in her folder . she used number1 pieces .,how many pieces does she have now ?
774, isabel had some candy . she gave her friend number0 pieces and had number1 left . many pieces did she have to start with ?,isabel had some candy . she gave her friend number0 pieces and had number1 left . how many pieces did she have to start with ?,27 61,+ number0 number1,88.0,"[7, 8, 9, 10, 12, 13, 14, 22, 23, 24]",2,Addition,isabel had some candy . she gave her friend number0 pieces and had number1 left .,how many pieces did she have to start with ?
775, amy got to the fair she had $ number0 . she left she had $ number1 . much money did she spend at the fair ?,when amy got to the fair she had $ number0 . when she left she had $ number1 . how much money did she spend at the fair ?,15 11,- number0 number1,4.0,"[7, 8, 9, 15, 16, 17, 25, 26, 27]",2,Subtraction,when amy got to the fair she had $ number0 . when she left she had $ number1 .,how much money did she spend at the fair ?
776, while playing a game kaleb had number0 lives . after losing some lives he had number1 left . many lives did kaleb lose ?,while playing a game kaleb had number0 lives . after losing some lives he had number1 left . how many lives did kaleb lose ?,98 73,- number0 number1,25.0,"[1, 5, 6, 7, 14, 15, 16, 21, 22, 23]",2,Subtraction,while playing a game kaleb had number0 lives . after losing some lives he had number1 left .,how many lives did kaleb lose ?
777, maria had number0 pieces of candy . she ate number1 pieces . many pieces of candy does maria have now ?,maria had number0 pieces of candy . she ate number1 pieces . how many pieces of candy does maria have now ?,67 64,- number0 number1,3.0,"[1, 2, 3, 7, 8, 9, 10, 18, 19, 20]",2,Subtraction,maria had number0 pieces of candy . she ate number1 pieces .,how many pieces of candy does maria have now ?
778, a store has number0 shirts . after selling some there were number1 left . many did they sell ?,a store has number0 shirts . after selling some there were number1 left . how many did they sell ?,49 28,- number0 number1,21.0,"[2, 3, 4, 10, 11, 12, 16, 17, 18]",2,Subtraction,a store has number0 shirts . after selling some there were number1 left .,how many did they sell ?
779, billy had number0 cherries . he ate number1 of them . many cherries does billy have left ?,billy had number0 cherries . he ate number1 of them . how many cherries does billy have left ?,74 72,- number0 number1,2.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",2,Subtraction,billy had number0 cherries . he ate number1 of them .,how many cherries does billy have left ?
780, adam had some quarters . he spent number0 of them at the arcade and had number1 left over . many quarters did he have to start with ?,adam had some quarters . he spent number0 of them at the arcade and had number1 left over . how many quarters did he have to start with ?,9 79,+ number0 number1,88.0,"[6, 7, 8, 14, 15, 16, 25, 26, 27]",2,Addition,adam had some quarters . he spent number0 of them at the arcade and had number1 left over .,how many quarters did he have to start with ?
781, at a bus stop number0 people got off the bus . now there were number1 people on the bus . many people were on the bus before ?,at a bus stop number0 people got off the bus . now there were number1 people on the bus . how many people were on the bus before ?,47 43,+ number0 number1,90.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 25, 26, 27]",2,Addition,at a bus stop number0 people got off the bus . now there were number1 people on the bus .,how many people were on the bus before ?
782, it takes mike number0 minutes to walk to school . if he rides a bicycle to school it would save him number1 minutes . much time did mike save ?,it takes mike number0 minutes to walk to school . if he rides a bicycle to school it would save him number1 minutes . how much time did mike save ?,98 64,- number0 number1,34.0,"[1, 2, 3, 4, 9, 20, 21, 22, 27, 28, 29]",2,Subtraction,it takes mike number0 minutes to walk to school . if he rides a bicycle to school it would save him number1 minutes .,how much time did mike save ?
783, a farmer had number0 tomatoes from his garden . after picking some he had number1 left . many did he pick ?,a farmer had number0 tomatoes from his garden . after picking some he had number1 left . how many did he pick ?,46 3,- number0 number1,43.0,"[2, 3, 4, 13, 14, 15, 19, 20, 21]",2,Subtraction,a farmer had number0 tomatoes from his garden . after picking some he had number1 left .,how many did he pick ?
784, carol had number0 pieces of tissue paper . after blowing her nose she had number1 left . many pieces of tissue paper did she use ?,carol had number0 pieces of tissue paper . after blowing her nose she had number1 left . how many pieces of tissue paper did she use ?,97 93,- number0 number1,4.0,"[1, 2, 3, 5, 8, 13, 14, 15, 23, 24, 25]",2,Subtraction,carol had number0 pieces of tissue paper . after blowing her nose she had number1 left .,how many pieces of tissue paper did she use ?
785, a chef had number0 apples . after making some pies he had number1 left . many apples did he use ?,a chef had number0 apples . after making some pies he had number1 left . how many apples did he use ?,46 14,- number0 number1,32.0,"[1, 2, 3, 4, 5, 11, 12, 13, 18, 19, 20]",2,Subtraction,a chef had number0 apples . after making some pies he had number1 left .,how many apples did he use ?
786, for halloween oliver got number0 pounds of candy . after giving some to janet he had number1 pounds left . many pounds did he give to janet ?,for halloween oliver got number0 pounds of candy . after giving some to janet he had number1 pounds left . how many pounds did he give to janet ?,78 68,- number0 number1,10.0,"[1, 3, 4, 5, 6, 15, 16, 17, 25, 26, 27]",2,Subtraction,for halloween oliver got number0 pounds of candy . after giving some to janet he had number1 pounds left .,how many pounds did he give to janet ?
787, there were number0 people on the train . at the next stop number1 people got off . many people are there on the train now ?,there were number0 people on the train . at the next stop number1 people got off . how many people are there on the train now ?,58 45,- number0 number1,13.0,"[1, 2, 3, 4, 11, 12, 13, 14, 23, 24, 25]",2,Subtraction,there were number0 people on the train . at the next stop number1 people got off .,how many people are there on the train now ?
788, adam needed to climb number0 stair steps to reach the rooftop . he already climbed number1 . many stair steps do left for adam to climb now ?,adam needed to climb number0 stair steps to reach the rooftop . he already climbed number1 . how many stair steps do left for adam to climb now ?,96 74,- number0 number1,22.0,"[1, 3, 4, 5, 6, 14, 15, 25, 26, 27]",2,Subtraction,adam needed to climb number0 stair steps to reach the rooftop . he already climbed number1 .,how many stair steps do left for adam to climb now ?
789, there were number0 people on the train . after the first stop there were number1 people left . many people got off ?,there were number0 people on the train . after the first stop there were number1 people left . how many people got off ?,48 31,- number0 number1,17.0,"[1, 2, 3, 5, 13, 14, 15, 20, 21, 22]",2,Subtraction,there were number0 people on the train . after the first stop there were number1 people left .,how many people got off ?
790, mike had number0 books but he sold number1 at a garage sale . many books does mike still have ?,mike had number0 books but he sold number1 at a garage sale . how many books does mike still have ?,51 45,- number0 number1,6.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",2,Subtraction,mike had number0 books but he sold number1 at a garage sale .,how many books does mike still have ?
791, jessie weighted number0 kilograms . after she started to go jogging everyday now she weights number1 kilograms . much weight did she lose in the past ?,jessie weighted number0 kilograms . after she started to go jogging everyday now she weights number1 kilograms . how much weight did she lose in the past ?,74 67,- number0 number1,7.0,"[1, 2, 3, 14, 15, 16, 24, 25, 26]",2,Subtraction,jessie weighted number0 kilograms . after she started to go jogging everyday now she weights number1 kilograms .,how much weight did she lose in the past ?
792, at the arcade billy had won number0 tickets . after buying a yoyo he had number1 tickets left . many tickets did the yoyo cost ?,at the arcade billy had won number0 tickets . after buying a yoyo he had number1 tickets left . how many tickets did the yoyo cost ?,48 32,- number0 number1,16.0,"[1, 5, 6, 7, 14, 15, 16, 23, 24, 25]",2,Subtraction,at the arcade billy had won number0 tickets . after buying a yoyo he had number1 tickets left .,how many tickets did the yoyo cost ?
793, for a party adam bought number0 cupcakes . if number1 were eaten many cupcakes would adam have left ?,for a party adam bought number0 cupcakes . if number1 were eaten how many cupcakes would adam have left ?,97 58,- number0 number1,39.0,"[4, 5, 6, 8, 9, 10, 16, 17, 18]",2,Subtraction,for a party adam bought number0 cupcakes . if number1 were eaten,how many cupcakes would adam have left ?
794, for a birthday party a clown gave away number0 balloons . now he has number1 balloons left . many balloons did the clown have to start with ?,for a birthday party a clown gave away number0 balloons . now he has number1 balloons left . how many balloons did the clown have to start with ?,6 55,+ number0 number1,61.0,"[1, 2, 6, 7, 8, 9, 13, 14, 15, 25, 26, 27]",2,Addition,for a birthday party a clown gave away number0 balloons . now he has number1 balloons left .,how many balloons did the clown have to start with ?
795, a chef used number0 cherries to make a pie . now he has number1 cherries left . many cherries did he have before he made the pie ?,a chef used number0 cherries to make a pie . now he has number1 cherries left . how many cherries did he have before he made the pie ?,39 58,+ number0 number1,97.0,"[1, 2, 3, 4, 5, 12, 13, 14, 25, 26, 27]",2,Addition,a chef used number0 cherries to make a pie . now he has number1 cherries left .,how many cherries did he have before he made the pie ?
796, there were number0 dollars in olivia 's wallet . after she visited a supermarket there were number1 dollars left . much did she spend ?,there were number0 dollars in olivia 's wallet . after she visited a supermarket there were number1 dollars left . how much did she spend ?,94 78,- number0 number1,16.0,"[1, 2, 3, 6, 15, 16, 17, 22, 23, 24]",2,Subtraction,there were number0 dollars in olivia 's wallet . after she visited a supermarket there were number1 dollars left .,how much did she spend ?
797, while playing a video game ned lost number0 lives . now he has number1 lives . many lives did ned have at the start ?,while playing a video game ned lost number0 lives . now he has number1 lives . how many lives did ned have at the start ?,13 70,+ number0 number1,83.0,"[1, 2, 5, 6, 7, 8, 12, 13, 14, 22, 23, 24]",2,Addition,while playing a video game ned lost number0 lives . now he has number1 lives .,how many lives did ned have at the start ?
798, will was picking up sticks from his yard . he picked up number0 but there were still number1 left . many sticks were originally in the yard ?,will was picking up sticks from his yard . he picked up number0 but there were still number1 left . how many sticks were originally in the yard ?,38 61,+ number0 number1,99.0,"[6, 11, 12, 13, 16, 17, 18, 25, 26, 27]",2,Addition,will was picking up sticks from his yard . he picked up number0 but there were still number1 left .,how many sticks were originally in the yard ?
799, gwen prepared number0 books to sell in the flea market . after the activity ended she had number1 books left . many did she sell ?,gwen prepared number0 books to sell in the flea market . after the activity ended she had number1 books left . how many did she sell ?,98 96,- number0 number1,2.0,"[1, 2, 3, 5, 16, 17, 18, 23, 24, 25]",2,Subtraction,gwen prepared number0 books to sell in the flea market . after the activity ended she had number1 books left .,how many did she sell ?
800, a baker made number0 cakes . if he sold number1 of them many cakes would the baker still have ?,a baker made number0 cakes . if he sold number1 of them how many cakes would the baker still have ?,90 83,- number0 number1,7.0,"[2, 3, 4, 7, 8, 9, 10, 13, 17, 18, 19]",2,Subtraction,a baker made number0 cakes . if he sold number1 of them,how many cakes would the baker still have ?
801, a chef had number0 cherries . if he used number1 of them to make a pie many cherries would he still have ?,a chef had number0 cherries . if he used number1 of them to make a pie how many cherries would he still have ?,77 60,- number0 number1,17.0,"[2, 3, 4, 8, 9, 10, 11, 16, 20, 21, 22]",2,Subtraction,a chef had number0 cherries . if he used number1 of them to make a pie,how many cherries would he still have ?
802, carol had number0 pieces of paper in her folder . after a week she had number1 left . many pieces did she use in the week ?,carol had number0 pieces of paper in her folder . after a week she had number1 left . how many pieces did she use in the week ?,81 38,- number0 number1,43.0,"[1, 2, 3, 4, 5, 14, 15, 16, 24, 25, 26]",2,Subtraction,carol had number0 pieces of paper in her folder . after a week she had number1 left .,how many pieces did she use in the week ?
803, isabel had number0 ds games . if she gave number1 to her friend many would she have left ?,isabel had number0 ds games . if she gave number1 to her friend how many would she have left ?,90 87,- number0 number1,3.0,"[1, 2, 3, 4, 8, 9, 10, 16, 17, 18]",2,Subtraction,isabel had number0 ds games . if she gave number1 to her friend,how many would she have left ?
804, maria stored number0 cloves of garlic in the kitchen . she used number1 for roast chicken for dinner . many cloves of garlic does she have left ?,maria stored number0 cloves of garlic in the kitchen . she used number1 for roast chicken for dinner . how many cloves of garlic does she have left ?,93 86,- number0 number1,7.0,"[1, 2, 3, 8, 11, 12, 13, 25, 26, 27]",2,Subtraction,maria stored number0 cloves of garlic in the kitchen . she used number1 for roast chicken for dinner .,how many cloves of garlic does she have left ?
