,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1267," Halloween Emily number0 pieces candy neighbors and number1 pieces her older sister . she only number2 pieces a day , how long would the candy last her ?","For Halloween Emily received number0 pieces of candy from neighbors and number1 pieces from her older sister . If she only ate number2 pieces a day , how long would the candy last her ?",5.0 13.0 9.0,/ + number0 number1 number2,2.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 31, 32, 33]","For Halloween Emily received number0 pieces of candy from neighbors and number1 pieces from her older sister . If she only ate number2 pieces a day ,",how long would the candy last her ?
1268, Sally number0 cards . Dan her number1 new cards . Sally number2 cards . How many cards Sally now ?,Sally had number0 cards . Dan gave her number1 new cards . Sally bought number2 cards . How many cards does Sally have now ?,27.0 41.0 20.0,+ + number0 number1 number2,88.0,"[1, 2, 3, 7, 8, 9, 13, 14, 15, 21, 22, 23]",Sally had number0 cards . Dan gave her number1 new cards . Sally bought number2 cards .,How many cards does Sally have now ?
1269, Ruby number0 apples . Emily number1 away . How many apples will ?,Ruby has number0 apples . Emily takes number1 away . How many apples will Ruby have ?,63.0 55.0,- number0 number1,8.0,"[1, 2, 3, 6, 7, 8, 13, 14, 15]",Ruby has number0 apples . Emily takes number1 away .,How many apples will Ruby have ?
1270, The Ferris wheel Paradise Park number0 seats . Each seat can number1 people . How many people can the Ferris wheel the same time ?,The Ferris wheel in Paradise Park has number0 seats . Each seat can hold number1 people . How many people can ride the Ferris wheel at the same time ?,14.0 6.0,* number0 number1,84.0,"[6, 7, 8, 13, 14, 15, 26, 27, 28]",The Ferris wheel in Paradise Park has number0 seats . Each seat can hold number1 people .,How many people can ride the Ferris wheel at the same time ?
1271," John number0 dollars each lawn he . he number1 lawns to , but to number2 them , how much money he actually ?","John earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them , how much money did he actually earn ?",8.0 15.0 7.0,* number0 - number1 number2,64.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23, 30, 31, 32]","John earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them ,",how much money did he actually earn ?
1272, Jack number0 marbles . He shares number1 Rebecca . How many marbles Jack end ?,Jack starts with number0 marbles . He shares number1 with Rebecca . How many marbles does Jack end with ?,62.0 33.0,- number0 number1,29.0,"[2, 3, 4, 7, 8, 9, 16, 17, 18]",Jack starts with number0 marbles . He shares number1 with Rebecca .,How many marbles does Jack end with ?
1273," Sarah number0 homework problems . She number1 them but still number2 pages problems to . each page the same number problems it , how many problems each page ?","Sarah had number0 homework problems . She finished number1 of them but still had number2 pages of problems to do . If each page has the same number of problems on it , how many problems are on each page ?",60.0 20.0 5.0,/ - number0 number1 number2,8.0,"[1, 2, 3, 7, 8, 9, 13, 14, 15, 37, 38, 39]","Sarah had number0 homework problems . She finished number1 of them but still had number2 pages of problems to do . If each page has the same number of problems on it ,",how many problems are on each page ?
1274, There number0 books the shelf . Marta number1 more books the shelf . How many books the shelf now ?,There are number0 books on the shelf . Marta put number1 more books on the shelf . How many books are on the shelf now ?,38.0 10.0,+ number0 number1,48.0,"[1, 2, 3, 9, 10, 11, 22, 23, 24]",There are number0 books on the shelf . Marta put number1 more books on the shelf .,How many books are on the shelf now ?
1275," Maria baggies cookies number0 cookies each bag . she number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she ?","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she make ?",8.0 5.0 19.0,/ + number1 number2 number0,3.0,"[6, 7, 8, 15, 16, 17, 20, 21, 22, 28, 29, 30]","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies ,",how many baggies could she make ?
1276, There number0 bananas a pile the desk . Each banana a package number1 . number2 bananas to the pile . How many bananas there the pile ?,There are number0 bananas in a pile on the desk . Each banana comes in a package of number1 . number2 bananas are added to the pile . How many bananas are there in the pile ?,2.0 17.0 7.0,+ number0 number2,9.0,"[1, 2, 3, 17, 18, 19, 19, 20, 21, 33, 34, 35]",There are number0 bananas in a pile on the desk . Each banana comes in a package of number1 . number2 bananas are added to the pile .,How many bananas are there in the pile ?
1277," Henry the cafeteria workers up lunch trays , but he could only number0 trays a time . he to up number1 trays one table and number2 trays another , how many trips will he ?","Henry was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another , how many trips will he make ?",9.0 29.0 52.0,/ + number1 number2 number0,9.0,"[15, 16, 17, 27, 28, 29, 33, 34, 35, 42, 43, 44]","Henry was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another ,",how many trips will he make ?
1278," Roger number0 pieces clothing to . He number1 them one load , but to the rest number2 equal loads . How many pieces clothing could each the small loads ?","Roger had number0 pieces of clothing to wash . He put number1 of them in one load , but decided to split the rest into number2 equal loads . How many pieces of clothing could go in each of the small loads ?",120.0 48.0 9.0,/ - number0 number1 number2,8.0,"[1, 2, 3, 10, 11, 12, 24, 25, 26, 39, 40, 41]","Roger had number0 pieces of clothing to wash . He put number1 of them in one load , but decided to split the rest into number2 equal loads .",How many pieces of clothing could go in each of the small loads ?
1279, Jason number0 quarters his bank . His dad him number1 more quarters . How many quarters he now ?,Jason had number0 quarters in his bank . His dad gave him number1 more quarters . How many quarters does he have now ?,49.0 25.0,+ number0 number1,74.0,"[1, 2, 3, 11, 12, 13, 20, 21, 22]",Jason had number0 quarters in his bank . His dad gave him number1 more quarters .,How many quarters does he have now ?
1280, Joan number0 dozen eggs the grocery store to some cakes . How many eggs Joan ?,Joan bought number0 dozen eggs from the grocery store to bake some cakes . How many eggs did Joan buy ?,6.0,* number0 12.0,72.0,"[1, 2, 3, 19, 20, 21]",Joan bought number0 dozen eggs from the grocery store to bake some cakes .,How many eggs did Joan buy ?
1281, Albert number0 bottle caps . Anne number1 bottle caps . Anne another number2 . How many bottle caps Anne ?,Albert has number0 bottle caps . Anne has with number1 bottle caps . Anne finds another number2 . How many bottle caps does Anne end with ?,9.0 10.0 5.0,+ number1 number2,15.0,"[1, 2, 3, 8, 9, 10, 15, 16, 17, 23, 24, 25]",Albert has number0 bottle caps . Anne has with number1 bottle caps . Anne finds another number2 .,How many bottle caps does Anne end with ?
1282, A petri dish originally number0 bacteria . A scientist the bacteria and now there number1 them . How many more bacteria there now ?,A petri dish originally contained number0 bacteria . A scientist let the bacteria grow and now there are number1 of them . How many more bacteria are there now ?,600.0 8917.0,- number1 number0,8317.0,"[4, 5, 6, 17, 18, 19, 26, 27, 28]",A petri dish originally contained number0 bacteria . A scientist let the bacteria grow and now there are number1 of them .,How many more bacteria are there now ?
1283," The distance a map directly the actual distance . number0 cm number1 kilometers , how many kilometers number2 cm ?","The distance measured on a map varies directly with the actual distance . If number0 cm represents number1 kilometers , how many kilometers are represented by number2 cm ?",1.0 25.0 7.0,* number1 number2,175.0,"[13, 14, 15, 16, 17, 18, 25, 26, 27, 25, 26, 27]","The distance measured on a map varies directly with the actual distance . If number0 cm represents number1 kilometers ,",how many kilometers are represented by number2 cm ?
1284, Nancy number0 bottle caps . She another number1 . How many bottle caps Nancy ?,Nancy starts with number0 bottle caps . She finds another number1 . How many bottle caps does Nancy end with ?,91.0 88.0,+ number0 number1,179.0,"[2, 3, 4, 9, 10, 11, 17, 18, 19]",Nancy starts with number0 bottle caps . She finds another number1 .,How many bottle caps does Nancy end with ?
1285, number0 beavers their home . number1 a swim . How many beavers still their home ?,number0 beavers were working on their home . number1 went for a swim . How many beavers are still working on their home ?,2.0 1.0,- number0 number1,1.0,"[0, 1, 7, 8, 9, 20, 21, 22]",number0 beavers were working on their home . number1 went for a swim .,How many beavers are still working on their home ?
1286, Dina cookies . She number0 cup flour and number1 cup sugar . How much more flour sugar Dina use ?,Dina made cookies . She used number0 cup of flour and number1 cup of sugar . How much more flour than sugar did Dina use ?,0.625 0.25,- number0 number1,0.375,"[5, 6, 7, 10, 11, 12, 22, 23, 24]",Dina made cookies . She used number0 cup of flour and number1 cup of sugar .,How much more flour than sugar did Dina use ?
1287," So far , an orchard a combined total number0 pounds fresh and frozen fruit this season . they number1 pounds frozen fruit , how many pounds fresh fruit so far ?","So far , an orchard has sold a combined total of number0 pounds of fresh and frozen fruit this season . If they have sold number1 pounds of frozen fruit , how many pounds of fresh fruit have been sold so far ?",9792.0 3513.0,- number0 number1,6279.0,"[10, 11, 12, 24, 25, 26, 39, 40, 41]","So far , an orchard has sold a combined total of number0 pounds of fresh and frozen fruit this season . If they have sold number1 pounds of frozen fruit ,",how many pounds of fresh fruit have been sold so far ?
1288," Alyssa fruits . Alyssa $ number0 grapes , and $ number1 cherries . total , how much money Alyssa ?","Alyssa loves eating fruits . Alyssa paid $ number0 for grapes , and $ number1 for cherries . In total , how much money did Alyssa spend ?",12.08 9.85,+ number0 number1,21.93,"[7, 8, 9, 13, 14, 15, 24, 25, 26]","Alyssa loves eating fruits . Alyssa paid $ number0 for grapes , and $ number1 for cherries . In total ,",how much money did Alyssa spend ?
1289, Hayley number0 meatballs her plate . Kirsten some her meatballs . Now she number1 meatballs her plate . How many meatballs Kirsten ?,Hayley had number0 meatballs on her plate . Kirsten stole some of her meatballs . Now she has number1 meatballs on her plate . How many meatballs did Kirsten steal ?,25.0 11.0,- number0 number1,14.0,"[1, 2, 3, 17, 18, 19, 29, 30, 31]",Hayley had number0 meatballs on her plate . Kirsten stole some of her meatballs . Now she has number1 meatballs on her plate .,How many meatballs did Kirsten steal ?
1290," the final act , the circus out dancing animals crowns . each crown number0 different feathers , how many feathers number1 crowns ?","For the final act , the circus brought out dancing animals wearing crowns . If each crown is made with number0 different colored feathers , how many feathers are needed for number1 crowns ?",7.0 934.0,* number0 number1,6538.0,"[19, 20, 21, 30, 31, 32, 30, 31, 32]","For the final act , the circus brought out dancing animals wearing crowns . If each crown is made with number0 different colored feathers ,",how many feathers are needed for number1 crowns ?
1291, There number0 popular trees currently the park . Park workers will plant number1 more popular trees today . How many popular trees will the park when the workers ?,There are number0 popular trees currently in the park . Park workers will plant number1 more popular trees today . How many popular trees will the park have when the workers are finished ?,25.0 73.0,+ number0 number1,98.0,"[1, 2, 3, 15, 16, 17, 32, 33, 34]",There are number0 popular trees currently in the park . Park workers will plant number1 more popular trees today .,How many popular trees will the park have when the workers are finished ?
1292, fourth grade there number0 students the start the year . the year number1 students and number2 new students to school . How many students fourth grade the end ?,In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . How many students were in fourth grade at the end ?,40.0 14.0 26.0,- + number0 number2 number1,52.0,"[4, 5, 6, 16, 17, 18, 20, 21, 22, 35, 36, 37]",In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school .,How many students were in fourth grade at the end ?
1293, Connie number0 red markers and number1 blue markers . How many markers Connie altogether ?,Connie has number0 red markers and number1 blue markers . How many markers does Connie have altogether ?,2315.0 1028.0,+ number0 number1,3343.0,"[1, 2, 3, 5, 6, 7, 14, 15, 16]",Connie has number0 red markers and number1 blue markers .,How many markers does Connie have altogether ?
1294," There originally number0 houses Lincoln County . a housing boom , developers number1 more . How many houses there now Lincoln County ?","There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 more . How many houses are there now in Lincoln County ?",20817.0 97741.0,+ number0 number1,118558.0,"[2, 3, 4, 15, 16, 17, 25, 26, 27]","There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 more .",How many houses are there now in Lincoln County ?
1295," a video game , each enemy you number0 points . a level number1 enemies total and you all but number2 them , how many points would you ?","In a video game , each enemy defeated gives you number0 points . If a level has number1 enemies total and you destroy all but number2 of them , how many points would you earn ?",9.0 11.0 3.0,* number0 - number1 number2,72.0,"[9, 10, 11, 16, 17, 18, 24, 25, 26, 32, 33, 34]","In a video game , each enemy defeated gives you number0 points . If a level has number1 enemies total and you destroy all but number2 of them ,",how many points would you earn ?
1296, Sandy number0 pet fish . She number1 more fish . How many pet fish Sandy now ?,Sandy had number0 pet fish . She bought number1 more fish . How many pet fish does Sandy have now ?,26.0 6.0,+ number0 number1,32.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19]",Sandy had number0 pet fish . She bought number1 more fish .,How many pet fish does Sandy have now ?
1297, There number0 cards . number1 cards more . How many there total ?,There are number0 cards . number1 cards more are added . How many are there total ?,4.0 3.0,+ number0 number1,7.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15]",There are number0 cards . number1 cards more are added .,How many are there total ?
1298, number0 ducks a lake . number1 more ducks to them . How many ducks the lake ?,number0 ducks are swimming in a lake . number1 more ducks come to join them . How many ducks are swimming in the lake ?,13.0 20.0,+ number0 number1,33.0,"[0, 1, 7, 8, 9, 21, 22, 23]",number0 ducks are swimming in a lake . number1 more ducks come to join them .,How many ducks are swimming in the lake ?
1299, Brad number0 balloons . number1 balloons red and the rest green . How many green balloons Brad ?,Brad has number0 balloons . number1 balloons are red and the rest are green . How many green balloons does Brad have ?,17.0 8.0,- number0 number1,9.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",Brad has number0 balloons . number1 balloons are red and the rest are green .,How many green balloons does Brad have ?
1300," the arcade , Tom number0 tickets ' a mole ' and number1 tickets ' skee ball ' . he number2 his tickets a hat , how many tickets Tom ?","At the arcade , Tom won number0 tickets playing ' whack a mole ' and number1 tickets playing ' skee ball ' . If he spent number2 of his tickets on a hat , how many tickets does Tom have left ?",32.0 25.0 7.0,- + number0 number1 number2,50.0,"[5, 6, 7, 14, 15, 16, 25, 26, 27, 38, 39, 40]","At the arcade , Tom won number0 tickets playing ' whack a mole ' and number1 tickets playing ' skee ball ' . If he spent number2 of his tickets on a hat ,",how many tickets does Tom have left ?
1301, An ice rink charges number0 dollars admission and number1 dollars to skates . Jill can a new pair skates number2 dollars . How many times would she to the rink to the skates rather a pair ?,An ice skating rink charges number0 dollars for admission and number1 dollars to rent skates . Jill can purchase a new pair of skates for number2 dollars . How many times would she need to go the rink to justify buying the skates rather than renting a pair ?,5.0 2.5 65.0,/ number2 number1,26.0,"[4, 5, 6, 9, 10, 11, 24, 25, 26, 45, 46, 47]",An ice skating rink charges number0 dollars for admission and number1 dollars to rent skates . Jill can purchase a new pair of skates for number2 dollars .,How many times would she need to go the rink to justify buying the skates rather than renting a pair ?
1302," vacation , Rachel number0 pictures the zoo and number1 the museum . she later number2 the pictures , how many pictures her vacation she still ?","While on vacation , Rachel took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures , how many pictures from her vacation did she still have ?",6.0 9.0 11.0,- + number0 number1 number2,4.0,"[5, 6, 7, 11, 12, 13, 20, 21, 22, 33, 34, 35]","While on vacation , Rachel took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures ,",how many pictures from her vacation did she still have ?
1303," Jacques number0 dollars hour . each hour number1 hours he number2 dollars hour . he number3 hours a week , what pay should he ?","Jacques earns number0 dollars per hour . For each hour over number1 hours he earns number2 dollars per hour . If he works number3 hours in a week , what pay should he receive ?",8.6 40.0 12.9 55.5,+ * number0 number1 * number2 - number3 number1,543.95,"[1, 2, 3, 10, 11, 12, 14, 15, 16, 22, 23, 24, 31, 32, 33]","Jacques earns number0 dollars per hour . For each hour over number1 hours he earns number2 dollars per hour . If he works number3 hours in a week ,",what pay should he receive ?
1304, Dan number0 green and number1 violet marbles . Mike number2 Dan 's green marbles . How many green marbles Dan now ?,Dan has number0 green and number1 violet marbles . Mike took number2 of Dan 's green marbles . How many green marbles does Dan now have ?,32.0 38.0 23.0,- number0 number2,9.0,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 23, 24, 25]",Dan has number0 green and number1 violet marbles . Mike took number2 of Dan 's green marbles .,How many green marbles does Dan now have ?
1305," There number0 bananas Diane 's banana collection . the bananas number1 groups , how big each group ?","There are number0 bananas in Diane 's banana collection . If the bananas are organized into number1 groups , how big is each group ?",36.0 6.0,/ number0 number1,6.0,"[1, 2, 3, 15, 16, 17, 21, 22, 23]","There are number0 bananas in Diane 's banana collection . If the bananas are organized into number1 groups ,",how big is each group ?
1306, A construction company number0 tons gravel and number1 tons sand . How many tons material the company all ?,A construction company bought number0 tons of gravel and number1 tons of sand . How many tons of material did the company buy in all ?,5.91 8.11,+ number0 number1,14.02,"[3, 4, 5, 8, 9, 10, 22, 23, 24]",A construction company bought number0 tons of gravel and number1 tons of sand .,How many tons of material did the company buy in all ?
1307, Sara number0 green and number1 red marbles . Tom number2 green marbles . How many green marbles they total ?,Sara has number0 green and number1 red marbles . Tom has number2 green marbles . How many green marbles do they have in total ?,3.0 5.0 4.0,+ number0 number2,7.0,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 21, 22, 23]",Sara has number0 green and number1 red marbles . Tom has number2 green marbles .,How many green marbles do they have in total ?
1308, Sara number0 marbles . She number1 . How many marbles will ?,Sara has number0 marbles . She loses number1 . How many marbles will Sara have ?,10.0 7.0,- number0 number1,3.0,"[1, 2, 3, 6, 7, 8, 12, 13, 14]",Sara has number0 marbles . She loses number1 .,How many marbles will Sara have ?
1309, The Spurs basketball team number0 players . Each player number1 basketballs . How many basketballs they all ?,The Spurs basketball team has number0 players . Each player has number1 basketballs . How many basketballs do they have in all ?,22.0 11.0,* number0 number1,242.0,"[4, 5, 6, 10, 11, 12, 19, 20, 21]",The Spurs basketball team has number0 players . Each player has number1 basketballs .,How many basketballs do they have in all ?
1310, Edward and his friend trick decks the magic shop number0 dollars each . How much they Edward number1 decks and his friend number2 decks ?,Edward and his friend were buying trick decks from the magic shop for number0 dollars each . How much did they spend if Edward bought number1 decks and his friend bought number2 decks ?,6.0 3.0 6.0,* number0 + number0 number1,54.0,"[12, 13, 14, 24, 25, 26, 30, 31, 32, 30, 31, 32]",Edward and his friend were buying trick decks from the magic shop for number0 dollars each .,How much did they spend if Edward bought number1 decks and his friend bought number2 decks ?
1311, Tim number0 cents lemonade . How many dollars Tim ?,Tim has saved number0 cents from selling lemonade . How many dollars does Tim have ?,2000.0,/ number0 100.0,20.0,"[2, 3, 4, 14, 15, 16]",Tim has saved number0 cents from selling lemonade .,How many dollars does Tim have ?
1312," Maria baggies cookies number0 cookies each bag . she number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she ?","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies , how many baggies could she make ?",3.0 2.0 16.0,/ + number1 number2 number0,6.0,"[6, 7, 8, 15, 16, 17, 20, 21, 22, 28, 29, 30]","Maria was making baggies of cookies with number0 cookies in each bag . If she had number1 chocolate chip cookies and number2 oatmeal cookies ,",how many baggies could she make ?
1313, Irene just a new lamp her bedside table . The old lamp number0 foot tall and the new lamp number1 feet tall . How much taller the new lamp the old lamp ?,Irene just bought a new lamp for her bedside table . The old lamp was number0 foot tall and the new lamp is number1 feet tall . How much taller is the new lamp than the old lamp ?,1.0 2.3333333333333335,- number1 number0,1.3333333333333333,"[14, 15, 16, 22, 23, 24, 35, 36, 37]",Irene just bought a new lamp for her bedside table . The old lamp was number0 foot tall and the new lamp is number1 feet tall .,How much taller is the new lamp than the old lamp ?
1314," Haley number0 magazines her cabinet . She to it to the office their area . she it boxes which can number1 magazines , how many boxes will Hayley ?","Haley has number0 magazines in her cabinet . She plans to send it to the recycling office in their area . If she places it in boxes which can contain number1 magazines , how many boxes will Hayley use ?",63.0 9.0,/ number0 number1,7.0,"[1, 2, 3, 29, 30, 31, 36, 37, 38]","Haley has number0 magazines in her cabinet . She plans to send it to the recycling office in their area . If she places it in boxes which can contain number1 magazines ,",how many boxes will Hayley use ?
1315, Sandy number0 pumpkins . Mike number1 pumpkins . How many pumpkins they total ?,Sandy grew number0 pumpkins . Mike grew number1 pumpkins . How many pumpkins did they grow in total ?,51.0 23.0,+ number0 number1,74.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Sandy grew number0 pumpkins . Mike grew number1 pumpkins .,How many pumpkins did they grow in total ?
1316," Each child number0 pencils . there number1 children , how many pencils there total ?","Each child has number0 pencils . If there are number1 children , how many pencils are there in total ?",6.0 2.0,* number0 number1,12.0,"[2, 3, 4, 8, 9, 10, 16, 17, 18]","Each child has number0 pencils . If there are number1 children ,",how many pencils are there in total ?
1317, Josh number0 marbles his collection . He number1 marbles . How many marbles he now ?,Josh had number0 marbles in his collection . He lost number1 marbles . How many marbles does he have now ?,16.0 7.0,- number0 number1,9.0,"[1, 2, 3, 9, 10, 11, 17, 18, 19]",Josh had number0 marbles in his collection . He lost number1 marbles .,How many marbles does he have now ?
1318, There number0 crayons the drawer and number1 crayons the desk . Sam number2 crayons and number3 scissors the desk . How many crayons now there total ?,There are number0 crayons in the drawer and number1 crayons on the desk . Sam placed number2 crayons and number3 scissors on the desk . How many crayons are now there in total ?,7.0 6.0 4.0 8.0,+ + number0 number1 number2,17.0,"[1, 2, 3, 4, 7, 8, 9, 10]",There are number0 crayons in the drawer and number1 crayons on the desk . Sam placed number2 crayons and number3 scissors on the desk .,How many crayons are now there in total ?
1319," Mike number0 apples , Nancy number1 apples , and Keith number2 apples and number3 pears , the farm . How many apples total ?","Mike picked number0 apples , Nancy picked number1 apples , and Keith picked number2 apples and number3 pears , at the farm . How many apples were picked in total ?",7.0 3.0 6.0 4.0,+ + number0 number1 number2,16.0,"[1, 2, 3, 6, 7, 8, 12, 13, 14, 15, 16, 17, 27, 28, 29]","Mike picked number0 apples , Nancy picked number1 apples , and Keith picked number2 apples and number3 pears , at the farm .",How many apples were picked in total ?
1320," Maria number0 carrots her garden . she out number1 them and then number2 more the next day , how many carrots would she total ?","Maria picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day , how many carrots would she have total ?",48.0 11.0 15.0,- + number0 number2 number1,52.0,"[1, 2, 3, 11, 12, 13, 17, 18, 19, 28, 29, 30]","Maria picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day ,",how many carrots would she have total ?
1321, Sandy number0 pumpkins . Mike number1 pumpkins . How many pumpkins they total ?,Sandy grew number0 pumpkins . Mike grew number1 pumpkins . How many pumpkins did they grow in total ?,51.0 23.0,+ number0 number1,74.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Sandy grew number0 pumpkins . Mike grew number1 pumpkins .,How many pumpkins did they grow in total ?
1322, Gavin number0 shirts . number1 the rest green . How many green shirts Gavin ?,Gavin has number0 shirts . number1 are blue the rest are green . How many green shirts does Gavin have ?,23.0 6.0,- number0 number1,17.0,"[1, 2, 3, 4, 5, 6, 17, 18, 19]",Gavin has number0 shirts . number1 are blue the rest are green .,How many green shirts does Gavin have ?
1323," Alyssa her couch cushions , she number0 quarters , and number1 pennies the couch . How much money total Alyssa ?","As Alyssa was searching through her couch cushions , she found number0 quarters , and number1 pennies in the couch . How much money in total does Alyssa have ?",12.0 7.0,+ * number0 0.25 * number1 0.01,3.07,"[10, 11, 12, 14, 15, 16, 26, 27, 28]","As Alyssa was searching through her couch cushions , she found number0 quarters , and number1 pennies in the couch .",How much money in total does Alyssa have ?
1324," There number0 friends a video game online when number1 players . each player number2 lives , how many lives they total ?","There were number0 friends playing a video game online when number1 players quit . If each player left had number2 lives , how many lives did they have total ?",10.0 7.0 8.0,* number2 - number0 number1,24.0,"[1, 2, 3, 9, 10, 11, 18, 19, 20, 26, 27, 28]","There were number0 friends playing a video game online when number1 players quit . If each player left had number2 lives ,",how many lives did they have total ?
1325, Seth number0 cartons ice cream and number1 cartons yogurt . Each carton ice cream cost $ number2 and each carton yogurt cost $ number3 . How much more Seth ice cream yogurt ?,Seth bought number0 cartons of ice cream and number1 cartons of yogurt . Each carton of ice cream cost $ number2 and each carton of yogurt cost $ number3 . How much more did Seth spend on ice cream than on yogurt ?,20.0 2.0 6.0 1.0,- * number0 number2 * number1 number3,118.0,"[1, 2, 3, 4, 7, 8, 9, 10]",Seth bought number0 cartons of ice cream and number1 cartons of yogurt . Each carton of ice cream cost $ number2 and each carton of yogurt cost $ number3 .,How much more did Seth spend on ice cream than on yogurt ?
1326, A man the first week and walks number0 miles . Every week he the distance number1 miles . How many miles he the 8th week ?,A man starts walking for the first week and walks number0 miles . Every week he increases the distance by number1 miles . How many miles does he walk by the 8th week ?,10.0 2.0,+ number0 * number1 - 8.0 1.0,24.0,"[9, 10, 11, 19, 20, 21, 30, 31, 32]",A man starts walking for the first week and walks number0 miles . Every week he increases the distance by number1 miles .,How many miles does he walk by the 8th week ?
1327," Jason to the mall Saturday to clothes . He $ number0 shorts and $ number1 a jacket . total , how much money Jason clothing ?","Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total , how much money did Jason spend on clothing ?",14.28 4.74,+ number0 number1,19.02,"[13, 14, 15, 18, 19, 20, 32, 33, 34]","Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total ,",how much money did Jason spend on clothing ?
1328, The town Milburg number0 - ups and number1 children . How many people Milburg ?,The town of Milburg has number0 grown - ups and number1 children . How many people live in Milburg ?,5256.0 2987.0,+ number0 number1,8243.0,"[4, 5, 6, 9, 10, 11, 16, 17, 18]",The town of Milburg has number0 grown - ups and number1 children .,How many people live in Milburg ?
1329," Adam number0 boxes chocolate candy and number1 boxes caramel candy . each box number2 pieces it , how much candy he total ?","Adam bought number0 boxes of chocolate candy and number1 boxes of caramel candy . If each box has number2 pieces inside it , how much candy did he have total ?",2.0 5.0 4.0,* number2 + number0 number1,28.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19, 27, 28, 29]","Adam bought number0 boxes of chocolate candy and number1 boxes of caramel candy . If each box has number2 pieces inside it ,",how much candy did he have total ?
1330," I number0 pencils . I number1 pencils each pencil box , how many pencil boxes will I ?","I have number0 pencils . If I put number1 pencils in each pencil box , how many pencil boxes will I fill ?",648.0 4.0,/ number0 number1,162.0,"[1, 2, 3, 7, 8, 9, 19, 20, 21]","I have number0 pencils . If I put number1 pencils in each pencil box ,",how many pencil boxes will I fill ?
1331, Fred number0 cantelopes . Tim number1 cantelopes . How many cantelopes they total ?,Fred grew number0 cantelopes . Tim grew number1 cantelopes . How many cantelopes did they grow in total ?,38.0 44.0,+ number0 number1,82.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Fred grew number0 cantelopes . Tim grew number1 cantelopes .,How many cantelopes did they grow in total ?
1332," each ball $ number0 , how much must pay number1 balls ?","If each ball costs $ number0 , how much must Kyoko pay for number1 balls ?",1.54 3.0,* number0 number1,4.62,"[4, 5, 6, 12, 13, 14, 12, 13, 14]","If each ball costs $ number0 ,",how much must Kyoko pay for number1 balls ?
1333," Wendy number0 pictures her phone and number1 her camera to . she the pics number2 different albums the same amount pics each album , how many pictures each the albums ?","Wendy uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",22.0 2.0 4.0,/ + number0 number1 number2,6.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Wendy uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
1334, Each bag number0 pounds oranges . How many pounds oranges number1 bags ?,Each bag contains number0 pounds of oranges . How many pounds of oranges are in number1 bags ?,23.0 45.0,* number0 number1,1035.0,"[2, 3, 4, 14, 15, 16, 14, 15, 16]",Each bag contains number0 pounds of oranges .,How many pounds of oranges are in number1 bags ?
