,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1364, Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents . much money did she pay for all of the hot dogs ?,Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents . How much money did she pay for all of the hot dogs ?,6.0 50.0,* number0 number1,300.0,"[2, 3, 4, 10, 11, 12, 23, 24, 25]",Mrs. Hilt bought number0 hot dogs . Each hot dog cost number1 cents .,How much money did she pay for all of the hot dogs ?
1365," At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , many people would be in line ?","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line , how many people would be in line ?",12.0 10.0 15.0,- + number0 number2 number1,17.0,"[4, 5, 6, 14, 15, 16, 24, 25, 26, 35, 36, 37]","At the fair there were number0 people in line for the bumper cars . If number1 of them got tired of waiting and left and number2 more got in line ,",how many people would be in line ?
1366, Paco had number0 cookies . Paco ate number1 of them . many cookies did Paco have left ?,Paco had number0 cookies . Paco ate number1 of them . How many cookies did Paco have left ?,93.0 15.0,- number0 number1,78.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Paco had number0 cookies . Paco ate number1 of them .,How many cookies did Paco have left ?
1367, Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim . many blue marbles does Tim have ?,Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim . How many blue marbles does Tim have ?,110.0 22.0,/ number0 number1,5.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Fred has number0 blue marbles . Fred has number1 times more blue marbles than Tim .,How many blue marbles does Tim have ?
1368, A cereal box holds number0 cups of cereal . Each serving is number1 cups . many servings are in the whole box ?,A cereal box holds number0 cups of cereal . Each serving is number1 cups . How many servings are in the whole box ?,18.0 2.0,/ number0 number1,9.0,"[3, 4, 5, 11, 12, 13, 20, 21, 22]",A cereal box holds number0 cups of cereal . Each serving is number1 cups .,How many servings are in the whole box ?
1369," Mary found number0 seashells and Keith found number1 seashells on the beach . they cleaned them , they discovered that number2 were cracked . many seashells did they find together ?","Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked . How many seashells did they find together ?",2.0 5.0 9.0,+ number0 number1,7.0,"[1, 2, 3, 6, 7, 8, 20, 21, 22, 29, 30, 31]","Mary found number0 seashells and Keith found number1 seashells on the beach . When they cleaned them , they discovered that number2 were cracked .",How many seashells did they find together ?
1370," much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?","How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?",8100.0 1.0 15.0,* * 0.01 number0 number2,1215.0,"[11, 12, 13, 15, 16, 17, 22, 23, 24, 22, 23, 24]",,"How much interest , in dollars , will you pay on a number0 dollars loan for number1 year if the interest rate is number2 % ?"
1371, Joan has number0 blue balloons but lost number1 of them . many blue balloons does Joan have now ?,Joan has number0 blue balloons but lost number1 of them . How many blue balloons does Joan have now ?,9.0 2.0,- number0 number1,7.0,"[1, 2, 3, 8, 9, 10, 18, 19, 20]",Joan has number0 blue balloons but lost number1 of them .,How many blue balloons does Joan have now ?
1372, Roger has number0 blocks . number1 are eaten by a hippopotamus . many blocks will Roger have ?,Roger has number0 blocks . number1 are eaten by a hippopotamus . How many blocks will Roger have ?,92.0 2.0,- number0 number1,90.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",Roger has number0 blocks . number1 are eaten by a hippopotamus .,How many blocks will Roger have ?
1373, Joan went to number0 football games this year . She went to number1 football games last year . many football games did Joan go to in all ?,Joan went to number0 football games this year . She went to number1 football games last year . How many football games did Joan go to in all ?,4.0 9.0,+ number0 number1,13.0,"[2, 3, 4, 11, 12, 13, 25, 26, 27]",Joan went to number0 football games this year . She went to number1 football games last year .,How many football games did Joan go to in all ?
1374," Isha ’ s pencil is number0 cubes long . If she gets another pencil that is number1 cubes long , many cubes long are both pencils ?","Isha ’ s pencil is number0 cubes long . If she gets another pencil that is number1 cubes long , how many cubes long are both pencils ?",12.0 12.0,+ number0 number0,24.0,"[3, 4, 5, 14, 15, 16, 23, 24, 25]","Isha ’ s pencil is number0 cubes long . If she gets another pencil that is number1 cubes long ,",how many cubes long are both pencils ?
1375," If Joan bicycled number0 miles at number1 miles per hour , long was Joan travelling ?","If Joan bicycled number0 miles at number1 miles per hour , how long was Joan travelling ?",25.0 5.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Joan bicycled number0 miles at number1 miles per hour ,",how long was Joan travelling ?
1376," Megan baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them many packages could she make if she put number2 cupcake in each package ?","Megan baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them how many packages could she make if she put number2 cupcake in each package ?",68.0 32.0 6.0,/ - number0 number1 number2,6.0,"[1, 2, 3, 17, 18, 19, 29, 30, 31, 32, 33, 34]","Megan baked number0 cupcakes for her school 's bake sale . If her brother , Todd , ate number1 of them",how many packages could she make if she put number2 cupcake in each package ?
1377, Mike has number0 baseball cards . Sam bought number1 of Mike 's baseball cards . many baseball cards does Mike have now ?,Mike has number0 baseball cards . Sam bought number1 of Mike 's baseball cards . How many baseball cards does Mike have now ?,87.0 13.0,- number0 number1,74.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22]",Mike has number0 baseball cards . Sam bought number1 of Mike 's baseball cards .,How many baseball cards does Mike have now ?
1378," Wendy was playing a video game she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second , what would her score be ?","Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second , what would her score be ?",5.0 4.0 3.0,* number0 + number1 number2,35.0,"[8, 9, 10, 19, 20, 21, 26, 27, 28, 34, 35, 36]","Wendy was playing a video game where she scores number0 points for each treasure she finds . If she found number1 treasures on the first level and number2 on the second ,",what would her score be ?
1379, There are number0 cupcakes for number1 children to share . much will each person get if they share the cupcakes equally ?,There are number0 cupcakes for number1 children to share . How much will each person get if they share the cupcakes equally ?,96.0 8.0,/ number0 number1,12.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",There are number0 cupcakes for number1 children to share .,How much will each person get if they share the cupcakes equally ?
1380, A pet supply store has number0 bags of dog food and number1 bags of cat food . many more bags of dog food are there than cat food ?,A pet supply store has number0 bags of dog food and number1 bags of cat food . How many more bags of dog food are there than cat food ?,600.0 327.0,- number0 number1,273.0,"[4, 5, 6, 10, 11, 12, 26, 27, 28]",A pet supply store has number0 bags of dog food and number1 bags of cat food .,How many more bags of dog food are there than cat food ?
1381," A florist had number0 roses . If she sold number1 of them and then later picked number2 more , many roses would she have ?","A florist had number0 roses . If she sold number1 of them and then later picked number2 more , how many roses would she have ?",11.0 2.0 32.0,- + number0 number2 number1,41.0,"[2, 3, 4, 8, 9, 10, 15, 16, 17, 22, 23, 24]","A florist had number0 roses . If she sold number1 of them and then later picked number2 more ,",how many roses would she have ?
1382, Jason grew number0 watermelons and number1 turnips . Nancy grew number2 watermelons . many watermelons did they grow in total ?,Jason grew number0 watermelons and number1 turnips . Nancy grew number2 watermelons . How many watermelons did they grow in total ?,23.0 18.0 28.0,+ number0 number2,51.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 18, 19, 20]",Jason grew number0 watermelons and number1 turnips . Nancy grew number2 watermelons .,How many watermelons did they grow in total ?
1383," Jessica spent $ number0 on a cat toy , and a cage cost her $ number1 . What was the total cost of Jessica 's purchases ?","Jessica spent $ number0 on a cat toy , and a cage cost her $ number1 . What was the total cost of Jessica 's purchases ?",10.22 11.73,+ number0 number1,21.95,"[2, 3, 4, 14, 15, 16, 23, 24, 25]","Jessica spent $ number0 on a cat toy , and a cage cost her $ number1 .",What was the total cost of Jessica 's purchases ?
1384," A florist had number0 roses . If she sold number1 of them and then later picked number2 more , many roses would she have ?","A florist had number0 roses . If she sold number1 of them and then later picked number2 more , how many roses would she have ?",50.0 15.0 21.0,- + number0 number2 number1,56.0,"[2, 3, 4, 8, 9, 10, 15, 16, 17, 22, 23, 24]","A florist had number0 roses . If she sold number1 of them and then later picked number2 more ,",how many roses would she have ?
1385, A pet store had number0 puppies . In one day they sold number1 of them and put the rest into cages with number2 in each cage . many cages did they use ?,A pet store had number0 puppies . In one day they sold number1 of them and put the rest into cages with number2 in each cage . How many cages did they use ?,56.0 24.0 4.0,/ - number0 number1 number2,8.0,"[3, 4, 5, 11, 12, 13, 21, 22, 23, 30, 31, 32]",A pet store had number0 puppies . In one day they sold number1 of them and put the rest into cages with number2 in each cage .,How many cages did they use ?
1386," There are number0 people on the Green Bay High track team . If a relay race is number1 meters long , far will each team member have to run ?","There are number0 people on the Green Bay High track team . If a relay race is number1 meters long , how far will each team member have to run ?",5.0 150.0,/ number1 number0,30.0,"[1, 2, 3, 16, 17, 18, 29, 30, 31]","There are number0 people on the Green Bay High track team . If a relay race is number1 meters long ,",how far will each team member have to run ?
1387," While shopping , Maria bought number0 green towels and number1 white towels . If she gave her mother number2 of them , many towels did Maria end up with ?","While shopping , Maria bought number0 green towels and number1 white towels . If she gave her mother number2 of them , how many towels did Maria end up with ?",40.0 44.0 65.0,- + number0 number1 number2,19.0,"[4, 5, 6, 8, 9, 10, 17, 18, 19, 27, 28, 29]","While shopping , Maria bought number0 green towels and number1 white towels . If she gave her mother number2 of them ,",how many towels did Maria end up with ?
1388, There are number0 scissors in the drawer . Keith placed number1 scissors in the drawer . many scissors are now there in all ?,There are number0 scissors in the drawer . Keith placed number1 scissors in the drawer . How many scissors are now there in all ?,54.0 22.0,+ number0 number1,76.0,"[1, 2, 3, 9, 10, 11, 21, 22, 23]",There are number0 scissors in the drawer . Keith placed number1 scissors in the drawer .,How many scissors are now there in all ?
1389, Jose starts with number0 bottle caps . He gets number1 more from Rebecca . many bottle caps does Jose end with ?,Jose starts with number0 bottle caps . He gets number1 more from Rebecca . How many bottle caps does Jose end with ?,7.0 2.0,+ number0 number1,9.0,"[2, 3, 4, 8, 9, 10, 19, 20, 21]",Jose starts with number0 bottle caps . He gets number1 more from Rebecca .,How many bottle caps does Jose end with ?
1390," Fred picked number0 limes , Alyssa picked number1 limes , and Nancy picked number2 limes and number3 pears , at the farm . many limes were picked in total ?","Fred picked number0 limes , Alyssa picked number1 limes , and Nancy picked number2 limes and number3 pears , at the farm . How many limes were picked in total ?",36.0 32.0 35.0 18.0,+ + number0 number1 number2,103.0,"[1, 2, 3, 6, 7, 8, 12, 13, 14, 15, 16, 17, 27, 28, 29]","Fred picked number0 limes , Alyssa picked number1 limes , and Nancy picked number2 limes and number3 pears , at the farm .",How many limes were picked in total ?
1391," The school cafeteria had number0 apples . If they used number1 to make lunch for the students and then bought number2 more , many apples would they have ?","The school cafeteria had number0 apples . If they used number1 to make lunch for the students and then bought number2 more , how many apples would they have ?",23.0 20.0 6.0,- + number0 number2 number1,9.0,"[3, 4, 5, 9, 10, 11, 19, 20, 21, 26, 27, 28]","The school cafeteria had number0 apples . If they used number1 to make lunch for the students and then bought number2 more ,",how many apples would they have ?
1392," During a visit to an orchard , Charlie picked number0 bag of Golden Delicious apples , number1 bag of Macintosh apples , and number2 bag of Cortland apples . many bags of fruit did Charlie pick in total ?","During a visit to an orchard , Charlie picked number0 bag of Golden Delicious apples , number1 bag of Macintosh apples , and number2 bag of Cortland apples . How many bags of fruit did Charlie pick in total ?",0.16666666666666666 0.16666666666666666 0.3333333333333333,+ + number0 number0 number2,0.6666666666666666,"[8, 9, 10, 15, 16, 17, 22, 23, 24, 36, 37, 38]","During a visit to an orchard , Charlie picked number0 bag of Golden Delicious apples , number1 bag of Macintosh apples , and number2 bag of Cortland apples .",How many bags of fruit did Charlie pick in total ?
1393," Bianca earned number0 points for each bag of cans she recycled . If she had number1 bags , but did n't recycle number2 of them , many points would she have earned ?","Bianca earned number0 points for each bag of cans she recycled . If she had number1 bags , but did n't recycle number2 of them , how many points would she have earned ?",5.0 17.0 8.0,* number0 - number1 number2,45.0,"[1, 2, 3, 14, 15, 16, 21, 22, 23, 30, 31, 32]","Bianca earned number0 points for each bag of cans she recycled . If she had number1 bags , but did n't recycle number2 of them ,",how many points would she have earned ?
1394, Rachel removes number0 bottle caps from a jar . There were originally number1 bottle caps in the jar . many bottle caps are left in the jar ?,Rachel removes number0 bottle caps from a jar . There were originally number1 bottle caps in the jar . How many bottle caps are left in the jar ?,47.0 87.0,- number1 number0,40.0,"[1, 2, 3, 11, 12, 13, 25, 26, 27]",Rachel removes number0 bottle caps from a jar . There were originally number1 bottle caps in the jar .,How many bottle caps are left in the jar ?
1395, Alyssa had number0 cookies . Aiyanna has number1 . many more cookies does Aiyanna have than Alyssa ?,Alyssa had number0 cookies . Aiyanna has number1 . How many more cookies does Aiyanna have than Alyssa ?,129.0 140.0,- number1 number0,11.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Alyssa had number0 cookies . Aiyanna has number1 .,How many more cookies does Aiyanna have than Alyssa ?
1396, There are number0 oak trees currently in the park . Park workers had to cut down number1 oak trees that were damaged . many oak trees will be in the park the workers are finished ?,There are number0 oak trees currently in the park . Park workers had to cut down number1 oak trees that were damaged . How many oak trees will be in the park when the workers are finished ?,33.0 18.0,- number0 number1,15.0,"[1, 2, 3, 17, 18, 19, 36, 37, 38]",There are number0 oak trees currently in the park . Park workers had to cut down number1 oak trees that were damaged .,How many oak trees will be in the park when the workers are finished ?
1397," A magician was selling magic card decks for number0 dollars each . If he started with number1 decks and by the end of the day he had number2 left , much money did he earn ?","A magician was selling magic card decks for number0 dollars each . If he started with number1 decks and by the end of the day he had number2 left , how much money did he earn ?",2.0 5.0 3.0,* number0 - number1 number2,4.0,"[7, 8, 9, 15, 16, 17, 26, 27, 28, 33, 34, 35]","A magician was selling magic card decks for number0 dollars each . If he started with number1 decks and by the end of the day he had number2 left ,",how much money did he earn ?
1398, Isabel uploaded number0 pictures to Facebook . She put number1 pics into one album and put the rest into number2 different albums . many pictures were in each album ?,Isabel uploaded number0 pictures to Facebook . She put number1 pics into one album and put the rest into number2 different albums . How many pictures were in each album ?,25.0 10.0 5.0,/ - number0 number1 number2,3.0,"[1, 2, 3, 8, 9, 10, 18, 19, 20, 27, 28, 29]",Isabel uploaded number0 pictures to Facebook . She put number1 pics into one album and put the rest into number2 different albums .,How many pictures were in each album ?
1399, The total number of students in year number0 at a high school is number1 . There are number2 more girls than boys . many boys are there ?,The total number of students in year number0 at a high school is number1 . There are number2 more girls than boys . How many boys are there ?,8.0 180.0 24.0,/ - number1 number2 2.0,78.0,"[6, 7, 8, 12, 13, 14, 16, 17, 18, 25, 26, 27]",The total number of students in year number0 at a high school is number1 . There are number2 more girls than boys .,How many boys are there ?
1400, Josh had number0 pencils . He gave number1 pencils to Dorothy . many pencils does Josh have left ?,Josh had number0 pencils . He gave number1 pencils to Dorothy . How many pencils does Josh have left ?,142.0 31.0,- number0 number1,111.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Josh had number0 pencils . He gave number1 pencils to Dorothy .,How many pencils does Josh have left ?
1401, Joan found number0 seashells and Jessica found number1 seashells on the beach . many seashells did they find together ?,Joan found number0 seashells and Jessica found number1 seashells on the beach . How many seashells did they find together ?,6.0 8.0,+ number0 number1,14.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",Joan found number0 seashells and Jessica found number1 seashells on the beach .,How many seashells did they find together ?
1402, Mary found number0 seashells and Jessica found number1 seashells on the beach . many seashells did they find together ?,Mary found number0 seashells and Jessica found number1 seashells on the beach . How many seashells did they find together ?,18.0 41.0,+ number0 number1,59.0,"[1, 2, 3, 6, 7, 8, 17, 18, 19]",Mary found number0 seashells and Jessica found number1 seashells on the beach .,How many seashells did they find together ?
1403, Dorothy has number0 cards . She gives number1 to Harold . many cards will Dorothy have ?,Dorothy has number0 cards . She gives number1 to Harold . How many cards will Dorothy have ?,72.0 5.0,- number0 number1,67.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Dorothy has number0 cards . She gives number1 to Harold .,How many cards will Dorothy have ?
1404, Michelle has number0 boxes of crayons . Each box holds number1 crayons . many crayons does Michelle have ?,Michelle has number0 boxes of crayons . Each box holds number1 crayons . How many crayons does Michelle have ?,7.0 5.0,* number0 number1,35.0,"[1, 2, 3, 9, 10, 11, 16, 17, 18]",Michelle has number0 boxes of crayons . Each box holds number1 crayons .,How many crayons does Michelle have ?
1405, Harry starts with number0 apples . He buys number1 more . many apples does Harry end with ?,Harry starts with number0 apples . He buys number1 more . How many apples does Harry end with ?,79.0 5.0,+ number0 number1,84.0,"[2, 3, 4, 7, 8, 9, 15, 16, 17]",Harry starts with number0 apples . He buys number1 more .,How many apples does Harry end with ?
1406, In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . many students were in fourth grade at the end ?,In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . How many students were in fourth grade at the end ?,8.0 5.0 8.0,- + number0 number0 number1,11.0,"[4, 5, 6, 16, 17, 18, 20, 21, 22, 35, 36, 37]",In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school .,How many students were in fourth grade at the end ?
1407, Greg and Sharon own neighboring cornfields . Greg harvested number0 acre of corn on Monday and Sharon harvested number1 acre . many more acres did Greg harvest than Sharon ?,Greg and Sharon own neighboring cornfields . Greg harvested number0 acre of corn on Monday and Sharon harvested number1 acre . How many more acres did Greg harvest than Sharon ?,0.4 0.1,- number0 number1,0.3,"[8, 9, 10, 17, 18, 19, 27, 28, 29]",Greg and Sharon own neighboring cornfields . Greg harvested number0 acre of corn on Monday and Sharon harvested number1 acre .,How many more acres did Greg harvest than Sharon ?
1408," Shelby ’ s teacher gives out gold stars for great math work . Yesterday , Shelby earned number0 gold stars . Today , she earned number1 more . many gold stars did Shelby earn in all ?","Shelby ’ s teacher gives out gold stars for great math work . Yesterday , Shelby earned number0 gold stars . Today , she earned number1 more . How many gold stars did Shelby earn in all ?",4.0 3.0,+ number0 number1,7.0,"[15, 16, 17, 23, 24, 25, 35, 36, 37]","Shelby ’ s teacher gives out gold stars for great math work . Yesterday , Shelby earned number0 gold stars . Today , she earned number1 more .",How many gold stars did Shelby earn in all ?
1409," Sam , Dan , Tom , and Keith each have number0 Pokemon cards . many Pokemon cards do they have in all ?","Sam , Dan , Tom , and Keith each have number0 Pokemon cards . How many Pokemon cards do they have in all ?",14.0,* 4.0 number0,56.0,"[9, 10, 11, 22, 23, 24]","Sam , Dan , Tom , and Keith each have number0 Pokemon cards .",How many Pokemon cards do they have in all ?
1410," Mrs. Hilt went to a concert . A total of number0 people attended the concert . The next week , Mrs. Hilt went to a second concert , which had number1 more people in attendance . many people were at the second concert ?","Mrs. Hilt went to a concert . A total of number0 people attended the concert . The next week , Mrs. Hilt went to a second concert , which had number1 more people in attendance . How many people were at the second concert ?",65899.0 119.0,+ number0 number1,66018.0,"[9, 10, 11, 29, 30, 31, 41, 42, 43]","Mrs. Hilt went to a concert . A total of number0 people attended the concert . The next week , Mrs. Hilt went to a second concert , which had number1 more people in attendance .",How many people were at the second concert ?
1411," For his car , Mike spent $ number0 on speakers and $ number1 on new tires . Mike wanted number2 CD 's for $ number3 but decided not to . In total , much did Mike spend on car parts ?","For his car , Mike spent $ number0 on speakers and $ number1 on new tires . Mike wanted number2 CD 's for $ number3 but decided not to . In total , how much did Mike spend on car parts ?",118.54 106.33 3.0 4.58,+ number0 number1,224.87,"[6, 7, 8, 9, 11, 12, 13, 14]","For his car , Mike spent $ number0 on speakers and $ number1 on new tires . Mike wanted number2 CD 's for $ number3 but decided not to . In total ,",how much did Mike spend on car parts ?
1412, Jack is inviting number0 friends to a party . He has number1 cookies . many cookies will each friend get ?,Jack is inviting number0 friends to a party . He has number1 cookies . How many cookies will each friend get ?,4.0 4.0,/ number0 number0,1.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",Jack is inviting number0 friends to a party . He has number1 cookies .,How many cookies will each friend get ?
1413," If a pair of shoes that cost number0 dollars was marked down by number1 % , much do they cost now ?","If a pair of shoes that cost number0 dollars was marked down by number1 % , how much do they cost now ?",50.0 8.0,- number0 * * number1 0.01 number0,46.0,"[6, 7, 8, 12, 13, 14, 19, 20, 21]","If a pair of shoes that cost number0 dollars was marked down by number1 % ,",how much do they cost now ?
1414," A treasure hunter discovered a buried treasure chest filled with a total of number0 gems . number1 of the gems were diamonds , and the rest were rubies . many of the gems were rubies ?","A treasure hunter discovered a buried treasure chest filled with a total of number0 gems . number1 of the gems were diamonds , and the rest were rubies . How many of the gems were rubies ?",5155.0 45.0,- number0 number1,5110.0,"[12, 13, 14, 15, 16, 17, 33, 34, 35]","A treasure hunter discovered a buried treasure chest filled with a total of number0 gems . number1 of the gems were diamonds , and the rest were rubies .",How many of the gems were rubies ?
1415, There are number0 walnut trees currently in the park . Park workers will plant number1 walnut trees today . many walnut trees will the park have the workers are finished ?,There are number0 walnut trees currently in the park . Park workers will plant number1 walnut trees today . How many walnut trees will the park have when the workers are finished ?,4.0 6.0,+ number0 number1,10.0,"[1, 2, 3, 13, 14, 15, 29, 30, 31]",There are number0 walnut trees currently in the park . Park workers will plant number1 walnut trees today .,How many walnut trees will the park have when the workers are finished ?
1416," Faye had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school , many problems did she have to do for homework ?","Faye had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school , how many problems did she have to do for homework ?",46.0 9.0 40.0,- + number0 number1 number2,15.0,"[1, 2, 3, 5, 6, 7, 14, 15, 16, 29, 30, 31]","Faye had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school ,",how many problems did she have to do for homework ?
1417," On Wednesday , Joan spent number0 half - dollars playing pinball . The next day , she spent number1 half - dollars on pinball . What was the total amount Joan spent playing pinball ?","On Wednesday , Joan spent number0 half - dollars playing pinball . The next day , she spent number1 half - dollars on pinball . What was the total amount Joan spent playing pinball ?",4.0 14.0,+ * number0 0.5 * number1 0.5,9.0,"[4, 5, 6, 17, 18, 19, 31, 32, 33]","On Wednesday , Joan spent number0 half - dollars playing pinball . The next day , she spent number1 half - dollars on pinball .",What was the total amount Joan spent playing pinball ?
1418," Sally earns $ number0 an hour cleaning houses . If she works for number1 hours , much money will she make ?","Sally earns $ number0 an hour cleaning houses . If she works for number1 hours , how much money will she make ?",12.5 12.0,* number0 number1,150.0,"[2, 3, 4, 12, 13, 14, 19, 20, 21]","Sally earns $ number0 an hour cleaning houses . If she works for number1 hours ,",how much money will she make ?
1419," While playing at the arcade , Edward won number0 tickets playing ' whack a mole ' and number1 tickets playing ' skee ball ' . If he was trying to buy candy that cost number2 tickets a piece , many could he buy ?","While playing at the arcade , Edward won number0 tickets playing ' whack a mole ' and number1 tickets playing ' skee ball ' . If he was trying to buy candy that cost number2 tickets a piece , how many could he buy ?",3.0 5.0 4.0,/ + number0 number1 number2,2.0,"[7, 8, 9, 16, 17, 18, 33, 34, 35, 41, 42, 43]","While playing at the arcade , Edward won number0 tickets playing ' whack a mole ' and number1 tickets playing ' skee ball ' . If he was trying to buy candy that cost number2 tickets a piece ,",how many could he buy ?
1420," They entered the circus tent and saw that there are number0 sections for the audience . If each section can accommodate number1 people , many people can the tent accommodate in total ?","They entered the circus tent and saw that there are number0 sections for the audience . If each section can accommodate number1 people , how many people can the tent accommodate in total ?",4.0 246.0,* number0 number1,984.0,"[9, 10, 11, 20, 21, 22, 30, 31, 32]","They entered the circus tent and saw that there are number0 sections for the audience . If each section can accommodate number1 people ,",how many people can the tent accommodate in total ?
1421, Alyssa picked number0 limes and Mike picked number1 limes . Tom picked number2 plums . many limes were picked in all ?,Alyssa picked number0 limes and Mike picked number1 limes . Tom picked number2 plums . How many limes were picked in all ?,25.0 32.0 12.0,+ number0 number1,57.0,"[1, 2, 3, 6, 7, 8, 11, 12, 13, 19, 20, 21]",Alyssa picked number0 limes and Mike picked number1 limes . Tom picked number2 plums .,How many limes were picked in all ?
1422, There are number0 pencils in the drawer . Mike placed number1 pencils in the drawer . many pencils are now there in total ?,There are number0 pencils in the drawer . Mike placed number1 pencils in the drawer . How many pencils are now there in total ?,41.0 30.0,+ number0 number1,71.0,"[1, 2, 3, 9, 10, 11, 21, 22, 23]",There are number0 pencils in the drawer . Mike placed number1 pencils in the drawer .,How many pencils are now there in total ?
1423," A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook , long will it take him to cook the rest ?","A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook , how long will it take him to cook the rest ?",13.0 5.0 6.0,* number2 - number0 number1,48.0,"[4, 5, 6, 11, 12, 13, 17, 18, 19, 30, 31, 32]","A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook ,",how long will it take him to cook the rest ?
1424, number0 birds were sitting in a tree . Some more fly up to the tree . Then there were number1 birds in the tree . many more fly up to the tree ?,number0 birds were sitting in a tree . Some more fly up to the tree . Then there were number1 birds in the tree . How many more fly up to the tree ?,231.0 312.0,- number1 number0,81.0,"[0, 1, 18, 19, 20, 30, 31, 32]",number0 birds were sitting in a tree . Some more fly up to the tree . Then there were number1 birds in the tree .,How many more fly up to the tree ?
1425, Tori was number0 feet tall . Then she grew number1 feet taller . tall is Tori now ?,Tori was number0 feet tall . Then she grew number1 feet taller . How tall is Tori now ?,4.4 2.86,+ number0 number1,7.26,"[1, 2, 3, 8, 9, 10, 15, 16, 17]",Tori was number0 feet tall . Then she grew number1 feet taller .,How tall is Tori now ?
1426," While on vacation , Debby took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures , many pictures from her vacation did she still have ?","While on vacation , Debby took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures , how many pictures from her vacation did she still have ?",24.0 12.0 14.0,- + number0 number1 number2,22.0,"[5, 6, 7, 11, 12, 13, 20, 21, 22, 33, 34, 35]","While on vacation , Debby took number0 pictures at the zoo and number1 at the museum . If she later deleted number2 of the pictures ,",how many pictures from her vacation did she still have ?
1427, There are number0 pigs in the barn . Some more come to join them . Now there are number1 pigs . many pigs came to join them ?,There are number0 pigs in the barn . Some more come to join them . Now there are number1 pigs . How many pigs came to join them ?,64.0 86.0,- number1 number0,22.0,"[1, 2, 3, 17, 18, 19, 27, 28, 29]",There are number0 pigs in the barn . Some more come to join them . Now there are number1 pigs .,How many pigs came to join them ?
1428, There are number0 eggs in each box . many eggs are in number1 boxes ?,There are number0 eggs in each box . How many eggs are in number1 boxes ?,3.0 2.0,* number0 number1,6.0,"[1, 2, 3, 12, 13, 14, 12, 13, 14]",There are number0 eggs in each box .,How many eggs are in number1 boxes ?
1429," Jessica , Sandy , and Jason each have number0 pencils . many pencils do they have have in all ?","Jessica , Sandy , and Jason each have number0 pencils . How many pencils do they have have in all ?",8.0,* 3.0 number0,24.0,"[7, 8, 9, 17, 18, 19]","Jessica , Sandy , and Jason each have number0 pencils .",How many pencils do they have have in all ?
1430, Teresa starts with number0 bananas . She gets number1 more from Rachel . many bananas does Teresa end with ?,Teresa starts with number0 bananas . She gets number1 more from Rachel . How many bananas does Teresa end with ?,52.0 2.0,+ number0 number1,54.0,"[2, 3, 4, 7, 8, 9, 17, 18, 19]",Teresa starts with number0 bananas . She gets number1 more from Rachel .,How many bananas does Teresa end with ?
1431, Billy has number0 crayons . number1 are eaten by a hippopotamus . many crayons will Billy have ?,Billy has number0 crayons . number1 are eaten by a hippopotamus . How many crayons will Billy have ?,62.0 52.0,- number0 number1,10.0,"[1, 2, 3, 4, 5, 6, 15, 16, 17]",Billy has number0 crayons . number1 are eaten by a hippopotamus .,How many crayons will Billy have ?
